ITEM_NO,CLI_CODE,LE_CODE,SO_REF,SO_DATE,DLVRY_DATE,QTY,PRICE,TOT_VAL,MARGIN_PCT
ART00658,CLI083,LE002,SO9620167,08/01/2021,08/18/2021,316,282.92,89402.72,46.38
ART00529,CLI036,LE002,SO7422787,12/22/2021,02/04/2022,6,464.52,2787.12,6.82
ART00291,CLI094,LE003,SO1496645,07/04/2021,07/06/2021,258,152.61,39373.38,36.22
ART00210,CLI051,LE002,SO4834113,08/10/2023,09/13/2023,77,37.03,2851.31,27.36
ART00777,CLI091,LE002,SO9455599,03/13/2021,04/15/2021,240,792.3,190152,34.08
ART00655,CLI084,LE002,SO1509132,08/05/2022,,44,7349.44,323375.36,15.24
ART00224,CLI082,LE003,SO5499772,07/03/2022,08/01/2022,476,21.66,10310.16,34.9
ART00673,CLI065,LE003,SO4800495,04/27/2021,05/12/2021,94,718.36,67525.84,24.86
ART00308,CLI038,LE001,SO8605327,05/11/2022,,275,228.02,62705.5,39.39
ART00951,CLI046,LE002,SO2631502,09/07/2021,09/19/2021,239,127.59,30494.01,28.54
ART00656,CLI001,LE002,SO8299868,09/10/2024,09/18/2024,331,3269.25,1082121.75,39.55
ART00158,CLI058,LE003,SO3830553,12/29/2023,01/03/2024,496,13.19,6542.24,19.64
ART00967,CLI018,LE003,SO5797428,12/18/2024,12/27/2024,479,112.88,54069.52,42.57
ART00368,CLI023,LE002,SO3904106,04/22/2023,05/02/2023,308,2664.25,820589,47.92
ART00947,CLI062,LE001,SO6506593,03/17/2022,04/16/2022,155,73.88,11451.4,45.33
ART00038,CLI041,LE001,SO3465975,05/26/2024,06/08/2024,15,2271.77,34076.55,26.27
ART00992,CLI050,LE003,SO1380249,03/22/2021,04/22/2021,71,334.11,23721.81,19.92
ART00885,CLI035,LE003,SO7541785,04/11/2023,05/05/2023,306,1738.87,532094.22,3.96
ART00102,CLI034,LE003,SO8895077,10/09/2023,11/09/2023,407,2635.74,1072746.18,30.35
ART00039,CLI094,LE003,SO7676795,02/19/2022,03/16/2022,281,870.97,244742.57,45.41
ART00448,CLI094,LE003,SO6736537,12/16/2022,01/02/2023,264,407.3,107527.2,27.94
ART00350,CLI083,LE002,SO3292462,04/18/2022,05/24/2022,417,611.4,254953.8,8.06
ART00406,CLI090,LE001,SO8766936,01/12/2023,01/21/2023,241,116.87,28165.67,29.84
ART01000,CLI064,LE003,SO7595799,11/28/2022,12/19/2022,334,8.53,2849.02,28.6
ART00257,CLI097,LE001,SO3169564,07/08/2024,08/22/2024,313,1931.14,604446.82,34.51
ART00612,CLI009,LE003,SO8781525,10/19/2023,11/08/2023,348,439.11,152810.28,48.67
ART00192,CLI077,LE003,SO7834908,11/29/2024,12/24/2024,39,6925.61,270098.79,49.49
ART00457,CLI056,LE001,SO3349784,04/21/2021,06/02/2021,80,910.59,72847.2,41.89
ART00912,CLI037,LE003,SO6292661,05/29/2021,06/14/2021,216,21.49,4641.84,24.66
ART00105,CLI024,LE003,SO8932871,06/14/2021,06/30/2021,112,27.87,3121.44,26.73
ART00455,CLI070,LE001,SO6895392,01/13/2024,02/11/2024,200,591.95,118390,41.56
ART00112,CLI076,LE001,SO6374318,09/04/2023,09/10/2023,122,71.71,8748.62,21.82
ART00774,CLI045,LE003,SO3970869,10/16/2023,10/21/2023,451,43.22,19492.22,30.73
ART00196,CLI034,LE003,SO8986247,10/22/2024,11/13/2024,491,2405.6,1181149.6,22.92
ART00085,CLI060,LE001,SO9751915,03/08/2021,03/30/2021,338,136.49,46133.62,39.28
ART00307,CLI065,LE003,SO1212161,12/31/2023,01/27/2024,149,141.45,21076.05,24.19
ART00176,CLI094,LE003,SO3186630,03/04/2022,04/11/2022,316,1540.22,486709.52,50.96
ART00411,CLI039,LE003,SO5005121,04/03/2021,05/16/2021,75,801.15,60086.25,40.48
ART00040,CLI041,LE001,SO7947634,10/17/2022,11/22/2022,308,2102.54,647582.32,17.39
ART00565,CLI094,LE003,SO8141093,08/03/2022,09/14/2022,431,3171.42,1366882.02,20.91
ART00384,CLI062,LE001,SO3037150,04/21/2024,05/25/2024,146,139.72,20399.12,50.56
ART00899,CLI057,LE002,SO8255791,02/07/2022,03/09/2022,347,601.65,208772.55,19.34
ART00390,CLI074,LE002,SO4708277,06/27/2022,08/04/2022,133,46.49,6183.17,30.54
ART00930,CLI094,LE003,SO1116092,04/30/2022,06/12/2022,97,696.71,67580.87,20.44
ART00565,CLI028,LE002,SO6206687,11/20/2023,12/09/2023,115,3268.73,375903.95,23.26
ART00541,CLI060,LE001,SO3722502,09/15/2024,10/21/2024,138,2641.26,364493.88,28.24
ART00623,CLI057,LE002,SO1278068,05/18/2024,06/22/2024,318,947.82,301406.76,15.34
ART00765,CLI032,LE003,SO7582995,07/30/2024,09/07/2024,57,45.58,2598.06,19.72
ART00781,CLI003,LE003,SO5103722,08/19/2021,09/28/2021,185,185.47,34311.95,21.12
ART00751,CLI031,LE001,SO3770661,10/28/2024,11/16/2024,231,493.2,113929.2,22.55
ART00092,CLI033,LE001,SO3445945,05/31/2024,06/22/2024,256,389.25,99648,35.33
ART00321,CLI002,LE003,SO6297866,02/11/2023,,430,32.4,13932,20.59
ART00197,CLI002,LE003,SO9956739,10/16/2023,11/07/2023,63,37.85,2384.55,40.63
ART00932,CLI041,LE001,SO8639467,12/19/2022,12/22/2022,11,340.04,3740.44,51.5
ART00022,CLI059,LE003,SO3950741,06/13/2021,07/04/2021,499,205.13,102359.87,11.48
ART00984,CLI062,LE001,SO8497431,02/28/2021,04/09/2021,292,7050.77,2058824.84,49.93
ART00564,CLI044,LE001,SO7371785,11/21/2023,01/03/2024,162,43.01,6967.62,56.1
ART00406,CLI030,LE003,SO8130296,10/28/2024,12/03/2024,361,120.85,43626.85,32.15
ART00891,CLI077,LE003,SO8336541,12/09/2024,12/25/2024,250,896.17,224042.5,45.66
ART00539,CLI028,LE002,SO7733299,05/31/2023,06/28/2023,415,188.34,78161.1,32.71
ART00855,CLI033,LE001,SO2593070,10/31/2021,,194,8764.26,1700266.44,47.46
ART00581,CLI028,LE002,SO7560907,07/09/2024,07/10/2024,57,121.84,6944.88,8.56
ART00409,CLI095,LE001,SO3794602,05/06/2022,05/18/2022,303,1363.94,413273.82,47.9
ART00497,CLI021,LE003,SO2530316,11/17/2022,12/31/2022,160,1072.77,171643.2,53.59
ART00638,CLI003,LE003,SO6487716,07/11/2023,08/11/2023,374,93.17,34845.58,40.81
ART00564,CLI016,LE003,SO2615624,12/17/2024,12/31/2024,120,37.39,4486.8,49.51
ART00942,CLI041,LE001,SO6953404,10/06/2024,,242,13362.83,3233804.86,57.63
ART00682,CLI090,LE001,SO9550912,11/02/2022,11/24/2022,293,18.44,5402.92,7.27
ART00176,CLI083,LE002,SO5610953,04/10/2023,04/15/2023,26,1405.93,36554.18,46.28
ART00060,CLI027,LE003,SO9286678,05/30/2022,07/04/2022,92,847.81,77998.52,9.06
ART00961,CLI044,LE001,SO6896741,12/20/2024,,412,62.54,25766.48,34.65
ART00302,CLI012,LE001,SO9030834,08/18/2024,08/31/2024,347,97.68,33894.96,39.45
ART00184,CLI069,LE002,SO9090854,06/28/2023,,306,39.25,12010.5,36.56
ART00318,CLI024,LE003,SO4958941,03/29/2024,04/25/2024,172,3053.27,525162.44,40.36
ART00671,CLI041,LE001,SO9169891,11/02/2021,12/08/2021,146,296.65,43310.9,42.68
ART00918,CLI089,LE003,SO5717784,09/23/2021,10/11/2021,12,103.8,1245.6,33.08
ART00285,CLI038,LE001,SO5202479,08/07/2022,08/31/2022,127,229.55,29152.85,16.85
ART00843,CLI016,LE003,SO4826936,09/06/2023,10/09/2023,395,594.67,234894.65,41.35
ART00516,CLI053,LE003,SO8194327,03/29/2022,04/24/2022,325,334.26,108634.5,44.04
ART00985,CLI020,LE003,SO4704770,11/21/2021,12/27/2021,229,553.45,126740.05,25.85
ART00006,CLI035,LE003,SO3320163,03/08/2024,03/09/2024,7,151.35,1059.45,35.31
ART00557,CLI006,LE002,SO1190109,03/26/2022,04/07/2022,119,352.68,41968.92,27.52
ART00526,CLI050,LE003,SO6513907,06/04/2023,06/28/2023,367,296.97,108987.99,8.08
ART00305,CLI007,LE001,SO5137385,04/03/2022,,178,927.93,165171.54,30.11
ART00862,CLI019,LE002,SO2578843,06/12/2021,06/24/2021,304,249.11,75729.44,49.13
ART00425,CLI095,LE001,SO4521573,02/14/2021,03/25/2021,449,1577.82,708441.18,34.35
ART00335,CLI044,LE001,SO7174687,09/19/2023,10/12/2023,233,29.7,6920.1,27.17
ART00896,CLI052,LE001,SO5446720,10/28/2024,11/14/2024,28,85.04,2381.12,27.55
ART00143,CLI079,LE001,SO1549821,04/12/2023,,236,130.01,30682.36,34.61
ART00728,CLI015,LE001,SO1512478,03/01/2023,03/22/2023,426,310.22,132153.72,42.64
ART00433,CLI074,LE002,SO8030117,11/06/2022,12/15/2022,390,497.32,193954.8,55.9
ART00614,CLI098,LE002,SO1937658,06/03/2024,06/13/2024,169,53.82,9095.58,48.27
ART00852,CLI055,LE001,SO3864210,04/24/2023,05/01/2023,337,535.15,180345.55,33.56
ART00985,CLI004,LE001,SO3749678,01/10/2024,02/20/2024,428,523.32,223980.96,21.58
ART00231,CLI062,LE001,SO8063001,05/26/2023,06/12/2023,479,1173.22,561972.38,48.27
ART00325,CLI075,LE001,SO9919322,12/25/2021,12/27/2021,338,96.61,32654.18,8.63
ART00201,CLI009,LE003,SO7758428,12/22/2023,01/27/2024,208,348.47,72481.76,22.01
ART00678,CLI088,LE001,SO9309496,10/13/2024,,71,86.26,6124.46,54.03
ART00239,CLI058,LE003,SO6785688,02/11/2023,02/26/2023,17,15.81,268.77,47.5
ART00240,CLI029,LE003,SO9447421,10/04/2023,10/13/2023,324,9508.09,3080621.16,43.89
ART00368,CLI030,LE003,SO2597065,08/05/2024,08/08/2024,457,2018.49,922449.93,31.26
ART00846,CLI012,LE001,SO9490773,05/19/2021,06/27/2021,40,482.2,19288,40.44
ART00926,CLI030,LE003,SO8427707,12/04/2024,12/12/2024,459,113.99,52321.41,24.77
ART00129,CLI014,LE003,SO8232124,11/19/2023,12/03/2023,276,25.43,7018.68,24.97
ART00204,CLI067,LE003,SO1155944,09/20/2022,10/02/2022,162,189.1,30634.2,41.77
ART00891,CLI080,LE001,SO5206051,07/13/2024,08/08/2024,340,1031.78,350805.2,52.8
ART00042,CLI080,LE001,SO8003640,06/04/2023,,67,612.74,41053.58,38.55
ART00294,CLI017,LE002,SO4127521,04/29/2021,06/11/2021,390,293.85,114601.5,53.48
ART00207,CLI061,LE003,SO1712379,09/14/2022,10/08/2022,412,756.34,311612.08,20.08
ART00129,CLI088,LE001,SO5035289,07/06/2023,08/01/2023,188,21.26,3996.88,10.25
ART00690,CLI078,LE003,SO3726897,01/21/2022,,256,161,41216,48.93
ART00867,CLI030,LE003,SO4659540,03/06/2024,03/25/2024,447,2510.1,1122014.7,48.2
ART00222,CLI017,LE002,SO3477971,05/07/2024,05/27/2024,285,70.3,20035.5,40.26
ART00664,CLI024,LE003,SO4441283,04/07/2022,04/29/2022,415,52.87,21941.05,56.71
ART00607,CLI005,LE001,SO3443602,11/14/2021,12/10/2021,137,271.67,37218.79,43.45
ART00397,CLI069,LE002,SO2938692,06/08/2022,06/12/2022,108,638.67,68976.36,25.33
ART00601,CLI097,LE001,SO6015240,08/27/2024,09/01/2024,494,1082.49,534750.06,44.3
ART00135,CLI100,LE001,SO5804998,12/07/2023,12/18/2023,432,588.53,254244.96,38.4
ART00900,CLI037,LE003,SO9158444,11/09/2021,12/16/2021,233,259.29,60414.57,37.34
ART00456,CLI081,LE001,SO5911495,05/08/2024,,209,3791.5,792423.5,48.37
ART00618,CLI062,LE001,SO5422407,05/16/2023,06/14/2023,432,1849.03,798780.96,41.22
ART00069,CLI029,LE003,SO5427039,07/05/2024,,375,395.08,148155,15.77
ART00064,CLI083,LE002,SO5913298,07/27/2023,09/05/2023,237,13425.04,3181734.48,42.94
ART00196,CLI021,LE003,SO5333141,06/13/2021,07/19/2021,486,2232.4,1084946.4,16.94
ART00541,CLI068,LE001,SO1482926,09/20/2024,10/23/2024,476,3278.91,1560761.16,42.2
ART00624,CLI010,LE002,SO9908861,09/11/2021,09/21/2021,76,2312.27,175732.52,41.64
ART00051,CLI043,LE002,SO7783407,06/29/2024,08/03/2024,428,733.03,313736.84,17.7
ART00684,CLI054,LE002,SO3136552,10/08/2022,11/13/2022,129,348.41,44944.89,46.2
ART00931,CLI072,LE001,SO6417121,06/24/2024,07/18/2024,484,1972.37,954627.08,44.51
ART00092,CLI077,LE003,SO9270056,10/10/2024,10/31/2024,481,400.03,192414.43,37.07
ART00529,CLI015,LE001,SO2145731,06/30/2024,07/18/2024,179,584.77,104673.83,25.98
ART00688,CLI012,LE001,SO6947987,04/26/2023,05/04/2023,197,158.65,31254.05,42.02
ART00919,CLI092,LE003,SO7919568,04/29/2024,,436,450.7,196505.2,40.12
ART00797,CLI015,LE001,SO7141406,05/31/2023,06/11/2023,73,18.4,1343.2,49.13
ART00054,CLI028,LE002,SO2832336,02/13/2023,03/16/2023,238,783.1,186377.8,54.71
ART00467,CLI076,LE001,SO8362575,02/03/2024,02/26/2024,44,67.4,2965.6,43.71
ART00883,CLI007,LE001,SO4397645,08/08/2022,09/03/2022,437,669.98,292781.26,43.29
ART00767,CLI029,LE003,SO4974879,10/13/2023,11/05/2023,162,233.51,37828.62,9.32
ART00226,CLI009,LE003,SO3598480,09/24/2022,10/17/2022,135,511.58,69063.3,22.66
ART00946,CLI004,LE001,SO5343590,06/22/2022,07/08/2022,447,77.56,34669.32,33.02
ART00092,CLI026,LE002,SO2010259,04/13/2023,05/15/2023,419,439.11,183987.09,42.67
ART00410,CLI091,LE002,SO2507133,04/07/2023,04/08/2023,460,58.06,26707.6,41.94
ART00587,CLI043,LE002,SO7621157,07/20/2022,08/13/2022,340,132.4,45016,21.59
ART00705,CLI097,LE001,SO3198600,05/08/2024,06/03/2024,455,150.33,68400.15,49.43
ART00062,CLI028,LE002,SO1198586,10/29/2023,11/02/2023,20,111.55,2231,31.56
ART00718,CLI030,LE003,SO4212561,01/26/2024,02/16/2024,49,1568.07,76835.43,51.24
ART00964,CLI050,LE003,SO7943719,09/18/2021,09/21/2021,301,11649.7,3506559.7,53.05
ART00328,CLI087,LE002,SO3459778,12/28/2023,12/30/2023,340,44.79,15228.6,49.19
ART00389,CLI043,LE002,SO4375821,07/09/2021,08/13/2021,99,229.25,22695.75,44.85
ART00646,CLI001,LE002,SO1474541,04/09/2024,04/27/2024,489,353.62,172920.18,19.67
ART00853,CLI041,LE001,SO1482215,07/28/2023,08/17/2023,398,42.27,16823.46,46.27
ART00975,CLI058,LE003,SO3390759,04/27/2023,05/08/2023,252,178.28,44926.56,33.78
ART00979,CLI050,LE003,SO2933002,11/06/2023,11/13/2023,422,348.19,146936.18,16.38
ART00211,CLI064,LE003,SO6895338,04/09/2022,,110,32.06,3526.6,35.37
ART00268,CLI078,LE003,SO1713014,07/13/2021,,92,299.67,27569.64,31
ART00363,CLI035,LE003,SO9546767,07/30/2024,08/21/2024,375,269.45,101043.75,54.85
ART00538,CLI009,LE003,SO5703219,11/23/2023,,438,3730.11,1633788.18,19.03
ART00447,CLI055,LE001,SO9699726,05/24/2024,06/20/2024,307,237.15,72805.05,27.67
ART00759,CLI051,LE002,SO8562288,07/26/2023,,254,9088.43,2308461.22,44.18
ART00419,CLI056,LE001,SO8043519,02/02/2024,02/18/2024,377,518.94,195640.38,47.83
ART00253,CLI052,LE001,SO4451255,01/25/2023,,339,728.43,246937.77,36.69
ART00517,CLI029,LE003,SO4281936,07/17/2024,08/30/2024,447,27.04,12086.88,36.35
ART00232,CLI024,LE003,SO7653956,06/19/2023,07/09/2023,177,4.39,777.03,31.21
ART00212,CLI003,LE003,SO2132178,01/31/2022,02/26/2022,326,579.97,189070.22,33.15
ART00383,CLI059,LE003,SO1863512,09/14/2022,,481,223.77,107633.37,43.84
ART00390,CLI040,LE003,SO7170648,03/10/2021,03/29/2021,325,50.9,16542.5,36.56
ART00031,CLI052,LE001,SO3735760,02/08/2024,02/25/2024,371,403.51,149702.21,30.39
ART00245,CLI050,LE003,SO2726651,03/22/2024,03/30/2024,29,569.25,16508.25,12.97
ART00200,CLI057,LE002,SO8509784,10/03/2021,10/24/2021,363,6506.77,2361957.51,6.21
ART00368,CLI007,LE001,SO2369075,09/14/2022,09/17/2022,459,2553.1,1171872.9,45.65
ART00858,CLI086,LE001,SO1986101,12/07/2024,01/08/2025,194,601.35,116661.9,45.02
ART00887,CLI004,LE001,SO9936555,07/24/2023,,277,2587.55,716751.35,46.14
ART00114,CLI044,LE001,SO7555096,05/10/2024,06/14/2024,172,90.2,15514.4,34.1
ART00883,CLI010,LE002,SO9789425,10/10/2022,,195,650.63,126872.85,41.6
ART00695,CLI012,LE001,SO9812885,07/23/2022,07/29/2022,400,6.27,2508,8.61
ART00994,CLI095,LE001,SO9844316,08/11/2023,08/18/2023,224,114.49,25645.76,46.2
ART00174,CLI097,LE001,SO8692171,05/07/2024,05/13/2024,473,16.67,7884.91,1.38
ART00447,CLI008,LE001,SO8827805,06/25/2021,08/04/2021,225,199.26,44833.5,13.92
ART00281,CLI021,LE003,SO2687994,03/11/2021,04/07/2021,180,62.57,11262.6,39.59
ART00645,CLI012,LE001,SO3058450,11/24/2024,12/19/2024,442,393.3,173838.6,49.69
ART00600,CLI090,LE001,SO4793353,04/25/2023,05/06/2023,37,80.76,2988.12,52.11
ART00317,CLI048,LE001,SO5767037,11/06/2021,12/09/2021,369,131.85,48652.65,44.39
ART00595,CLI059,LE003,SO2446541,06/14/2024,07/17/2024,457,697.09,318570.13,46.92
ART00062,CLI005,LE001,SO6057776,12/09/2021,01/08/2022,148,134.3,19876.4,43.16
ART00232,CLI099,LE002,SO9215171,07/15/2024,08/19/2024,59,3.42,201.78,11.7
ART00362,CLI047,LE001,SO7266046,09/11/2024,10/22/2024,162,1822.47,295240.14,37.45
ART00002,CLI017,LE002,SO6212660,10/26/2024,12/05/2024,390,574.27,223965.3,36.66
ART00323,CLI029,LE003,SO3092794,05/30/2023,06/09/2023,375,603.33,226248.75,28.5
ART00285,CLI083,LE002,SO2358049,09/26/2023,10/07/2023,189,283.5,53581.5,32.67
ART00475,CLI067,LE003,SO4203485,12/19/2023,01/24/2024,275,341.57,93931.75,19.79
ART00639,CLI005,LE001,SO3755598,07/04/2022,08/13/2022,92,1196.23,110053.16,48.54
ART00777,CLI051,LE002,SO4692023,12/12/2024,12/18/2024,183,645.29,118088.07,19.06
ART00381,CLI082,LE003,SO2283081,06/12/2023,07/03/2023,166,227.29,37730.14,42.21
ART00192,CLI056,LE001,SO8685325,05/08/2023,06/21/2023,359,6674.45,2396127.55,47.59
ART00610,CLI089,LE003,SO1873512,03/10/2024,04/01/2024,287,125.18,35926.66,37.76
ART00888,CLI094,LE003,SO5114483,03/08/2022,04/07/2022,202,560.95,113311.9,52.82
ART00004,CLI053,LE003,SO2163183,05/06/2021,06/01/2021,251,1196.32,300276.32,50.16
ART00049,CLI086,LE001,SO5841097,11/26/2024,01/02/2025,420,154.11,64726.2,36.79
ART00066,CLI077,LE003,SO9454274,11/20/2024,12/08/2024,434,80.41,34897.94,39.17
ART00378,CLI090,LE001,SO7251141,12/28/2022,01/06/2023,451,332.28,149858.28,26.67
ART00892,CLI043,LE002,SO1202068,10/30/2021,12/03/2021,357,487,173859,42.51
ART00346,CLI021,LE003,SO9245830,04/20/2021,05/12/2021,128,2327.33,297898.24,15.93
ART00211,CLI066,LE001,SO7111447,10/15/2023,11/28/2023,287,33.8,9700.6,38.7
ART00254,CLI046,LE002,SO9598095,05/11/2022,06/21/2022,229,8178.65,1872910.85,9.13
ART00069,CLI004,LE001,SO3769862,12/08/2024,12/16/2024,431,355.15,153069.65,6.3
ART00760,CLI063,LE001,SO5758784,09/28/2022,10/28/2022,281,1014.88,285181.28,52.34
ART00056,CLI020,LE003,SO9325940,01/29/2022,03/02/2022,411,76.87,31593.57,50.42
ART00806,CLI078,LE003,SO5291080,01/13/2021,02/13/2021,409,390.15,159571.35,34.46
ART00760,CLI071,LE002,SO5131146,03/08/2021,03/25/2021,213,1002.59,213551.67,51.75
ART00003,CLI025,LE003,SO2957725,03/21/2023,04/19/2023,258,10394.71,2681835.18,45.58
ART00328,CLI009,LE003,SO6947877,12/13/2021,01/03/2022,469,35.78,16780.82,36.39
ART00961,CLI068,LE001,SO2559601,10/25/2021,11/04/2021,275,67.6,18590,39.54
ART00806,CLI024,LE003,SO8915940,12/17/2022,12/27/2022,200,437.83,87566,41.59
ART00460,CLI041,LE001,SO5393253,10/20/2023,11/02/2023,110,11.45,1259.5,8.3
ART00662,CLI034,LE003,SO1600072,07/06/2023,07/09/2023,364,334.02,121583.28,40.4
ART00345,CLI098,LE002,SO1915781,07/21/2023,09/03/2023,139,210.85,29308.15,56.04
ART00180,CLI045,LE003,SO2731780,12/16/2023,01/20/2024,11,12.03,132.33,21.7
ART00159,CLI030,LE003,SO4812695,09/01/2024,09/07/2024,39,820.31,31992.09,27.98
ART00964,CLI065,LE003,SO1243732,06/28/2024,,317,11282.76,3576634.92,51.53
ART00441,CLI086,LE001,SO8092470,08/24/2023,08/28/2023,92,3822.78,351695.76,40.69
ART00107,CLI093,LE001,SO1279296,12/04/2024,12/19/2024,32,207.82,6650.24,42.12
ART00064,CLI033,LE001,SO8626920,12/07/2024,,131,13141.49,1721535.19,41.71
ART00771,CLI098,LE002,SO1172546,09/21/2023,10/29/2023,188,36.8,6918.4,42.45
ART00558,CLI023,LE002,SO4487694,11/20/2023,12/01/2023,18,1269.03,22842.54,48.37
ART00974,CLI062,LE001,SO9153829,04/26/2023,05/07/2023,319,306.04,97626.76,42.52
ART00318,CLI044,LE001,SO3574252,06/27/2024,08/02/2024,190,3459.29,657265.1,47.36
ART00741,CLI017,LE002,SO1893012,05/13/2021,06/24/2021,405,24.46,9906.3,34.46
ART00340,CLI046,LE002,SO6241203,03/15/2021,,99,12.92,1279.08,24.23
ART00090,CLI024,LE003,SO6829323,06/20/2024,07/08/2024,93,20.56,1912.08,38.23
ART00674,CLI049,LE003,SO3046629,05/12/2021,06/06/2021,412,129.06,53172.72,52.82
ART00582,CLI060,LE001,SO6399141,11/27/2024,12/18/2024,484,19.57,9471.88,40.01
ART00320,CLI037,LE003,SO5846835,10/12/2022,11/16/2022,273,37.12,10133.76,36.1
ART00982,CLI098,LE002,SO2067205,03/24/2023,,149,165.73,24693.77,41.64
ART00875,CLI001,LE002,SO1835394,12/06/2023,01/07/2024,292,2203.9,643538.8,18.53
ART00020,CLI013,LE001,SO5139741,11/26/2022,12/06/2022,298,2632.71,784547.58,24.04
ART00055,CLI002,LE003,SO4292903,01/24/2024,02/10/2024,166,444.79,73835.14,43.47
ART00808,CLI069,LE002,SO8455060,06/28/2022,07/05/2022,313,619.35,193856.55,33.1
ART00915,CLI093,LE001,SO6086331,11/14/2024,12/29/2024,394,15.77,6213.38,53.71
ART00511,CLI014,LE003,SO4518374,10/05/2023,10/12/2023,430,4340.89,1866582.7,46.42
ART00815,CLI084,LE002,SO5735821,12/08/2022,12/12/2022,3,311.07,933.21,54.06
ART00942,CLI034,LE003,SO8078073,03/25/2024,04/04/2024,102,13405.61,1367372.22,57.76
ART00014,CLI030,LE003,SO4137255,08/23/2024,09/02/2024,300,117.85,35355,43.07
ART00810,CLI099,LE002,SO8685006,01/12/2023,01/17/2023,466,38.33,17861.78,41.95
ART00166,CLI090,LE001,SO7220444,08/28/2022,10/05/2022,331,87,28797,41.89
ART00854,CLI013,LE001,SO1198831,12/02/2021,12/13/2021,113,775.95,87682.35,23.99
ART00045,CLI056,LE001,SO7951918,05/01/2022,05/07/2022,84,992.9,83403.6,23.64
ART00565,CLI023,LE002,SO9825277,07/27/2023,09/06/2023,339,3446.26,1168282.14,27.22
ART00910,CLI081,LE001,SO8344590,06/16/2024,07/15/2024,468,118.89,55640.52,28.43
ART00841,CLI093,LE001,SO4210462,10/22/2023,11/13/2023,217,157.57,34192.69,39.11
ART00588,CLI044,LE001,SO8511227,07/16/2024,08/03/2024,257,1990.87,511653.59,43.49
ART00677,CLI086,LE001,SO8163672,12/14/2023,01/21/2024,3,1558.43,4675.29,37.44
ART00727,CLI049,LE003,SO1482344,11/22/2021,12/23/2021,338,32.54,10998.52,20.16
ART00669,CLI054,LE002,SO8384699,01/03/2021,02/06/2021,17,2519.66,42834.22,28.95
ART00106,CLI097,LE001,SO1968826,06/05/2024,06/13/2024,264,388.76,102632.64,14.9
ART00036,CLI010,LE002,SO9500286,08/26/2021,10/08/2021,153,281.75,43107.75,39.71
ART00203,CLI060,LE001,SO8904222,12/05/2022,12/09/2022,194,7163.53,1389724.82,52.53
ART00372,CLI027,LE003,SO2746709,05/10/2022,06/22/2022,157,499.79,78467.03,12.72
ART00682,CLI022,LE003,SO3047687,11/10/2021,12/23/2021,166,19.34,3210.44,11.58
ART00135,CLI030,LE003,SO1132563,05/12/2024,06/04/2024,3,493.21,1479.63,26.5
ART00759,CLI040,LE003,SO2949935,03/16/2022,,109,7986.41,870518.69,36.47
ART00022,CLI041,LE001,SO4038950,04/22/2022,,196,211.33,41420.68,14.08
ART00163,CLI072,LE001,SO1741069,08/16/2024,09/14/2024,471,1251.66,589531.86,45.7
ART00800,CLI004,LE001,SO4373540,04/30/2024,05/07/2024,401,29.99,12025.99,8.34
ART00548,CLI026,LE002,SO1318427,03/29/2024,05/06/2024,67,128.5,8609.5,34.68
ART00009,CLI058,LE003,SO7387680,01/03/2024,,393,351.2,138021.6,40.46
ART00198,CLI008,LE001,SO5244753,03/13/2022,03/25/2022,428,436.39,186774.92,46.21
ART00718,CLI055,LE001,SO8553175,08/25/2023,09/27/2023,344,1328.15,456883.6,42.43
ART00934,CLI002,LE003,SO1623869,12/05/2024,12/22/2024,357,139.8,49908.6,40.54
ART00676,CLI016,LE003,SO8078101,01/26/2022,03/08/2022,309,366.94,113384.46,26.81
ART00851,CLI044,LE001,SO9201277,10/03/2023,10/29/2023,75,53.75,4031.25,48.07
ART00078,CLI075,LE001,SO6888675,07/06/2022,08/03/2022,252,6989.01,1761230.52,38.93
ART00965,CLI049,LE003,SO9093997,04/14/2022,04/23/2022,398,275.16,109513.68,46.5
ART00318,CLI067,LE003,SO8979795,04/02/2022,04/05/2022,42,2921.96,122722.32,37.68
ART00842,CLI034,LE003,SO8621359,12/05/2024,12/29/2024,8,431.28,3450.24,26.87
ART00839,CLI052,LE001,SO7619662,02/01/2024,03/01/2024,276,57.11,15762.36,33.08
ART00377,CLI041,LE001,SO7735067,07/15/2023,08/15/2023,2,7437.87,14875.74,45.84
ART00240,CLI029,LE003,SO6276987,04/10/2024,05/07/2024,369,8809.61,3250746.09,39.45
ART00244,CLI051,LE002,SO5998764,10/30/2023,11/18/2023,314,35.04,11002.56,5.82
ART00142,CLI094,LE003,SO4277135,05/02/2023,05/18/2023,429,1474.65,632624.85,51.49
ART00410,CLI042,LE003,SO3536392,04/02/2024,,84,55.51,4662.84,39.27
ART00870,CLI097,LE001,SO2197476,05/19/2024,06/06/2024,461,243.43,112221.23,5.21
ART00837,CLI023,LE002,SO4012210,06/27/2021,,455,250.53,113991.15,34.96
ART00872,CLI017,LE002,SO9059972,09/14/2022,10/17/2022,419,304.42,127551.98,42.2
ART00469,CLI068,LE001,SO8271784,12/02/2021,01/15/2022,428,513.19,219645.32,45.5
ART00269,CLI062,LE001,SO7170250,01/04/2024,01/20/2024,324,7760.01,2514243.24,50.3
ART00457,CLI093,LE001,SO7316073,07/05/2023,,175,698.22,122188.5,24.21
ART00088,CLI057,LE002,SO2140054,09/22/2023,10/15/2023,9,89.39,804.51,36.14
