item_code,warehouse_id,supplier_id,legal_entity,po_number,order_date,receipt_date,quantity,unit_price,total_value,lead_time_days
ART00352,MAG005,SUP064,LE001,PO2756679,04/09/2023,26/10/2023,235,457.36,107479.6,52
ART00220,MAG019,SUP016,LE003,PO3936086,15/09/2024,11/11/2024,1285,37.16,47750.6,57
ART00347,MAG016,SUP025,LE003,PO2817435,15/09/2022,20/09/2022,1318,91.84,121045.12,5
ART00210,MAG011,SUP076,LE002,PO4327857,14/08/2024,11/09/2024,1730,28.64,49547.2,28
ART00150,MAG001,SUP014,LE001,PO1525128,19/06/2023,15/07/2023,1969,698.86,1376055.34,26
ART00806,MAG003,SUP026,LE001,PO5492453,29/09/2023,03/11/2023,726,237.53,172446.78,35
ART00436,MAG005,SUP006,LE001,PO1868873,02/10/2024,08/11/2024,1401,391.33,548253.33,37
ART00431,MAG017,SUP079,LE003,PO3302546,09/08/2023,30/09/2023,1594,19.78,31529.32,52
ART00117,MAG015,SUP069,LE002,PO4591666,29/02/2024,11/04/2024,1998,1291.8,2581016.4,42
ART00763,MAG007,SUP073,LE001,PO6513134,03/12/2021,,1692,5.58,9441.36,
ART00972,MAG020,SUP016,LE003,PO5894788,11/01/2023,10/02/2023,1126,1871.68,2107511.68,30
ART00563,MAG004,SUP056,LE001,PO2425423,22/03/2024,08/04/2024,1569,55.15,86530.35,17
ART00523,MAG011,SUP030,LE002,PO8580690,16/09/2021,01/11/2021,1311,5439.09,7130646.99,46
ART00800,MAG016,SUP077,LE003,PO6934494,02/12/2022,30/01/2023,684,29.05,19870.2,59
ART00261,MAG010,SUP048,LE002,PO4587480,22/09/2022,23/10/2022,1275,20.09,25614.75,31
ART00599,MAG013,SUP061,LE002,PO9538889,20/11/2021,05/12/2021,1318,279.19,367972.42,15
ART00558,MAG005,SUP005,LE001,PO6118128,29/04/2024,07/06/2024,666,749.32,499047.12,39
ART00952,MAG015,SUP064,LE002,PO4140226,25/08/2021,21/10/2021,871,530.53,462091.63,57
ART00431,MAG007,SUP028,LE001,PO6817534,13/01/2024,20/02/2024,1913,22.52,43080.76,38
ART00184,MAG009,SUP009,LE002,PO1710991,12/03/2021,07/04/2021,1140,22.91,26117.4,26
ART00374,MAG016,SUP017,LE003,PO8700569,28/09/2024,22/11/2024,1144,46.71,53436.24,55
ART00263,MAG008,SUP009,LE001,PO4158612,03/07/2021,,1810,59.38,107477.8,
ART00572,MAG003,SUP066,LE001,PO9784209,13/12/2024,27/12/2024,501,328.7,164678.7,14
ART00981,MAG006,SUP038,LE001,PO1963942,01/11/2024,02/12/2024,1745,44.6,77827,31
ART00168,MAG020,SUP065,LE003,PO2626912,17/08/2023,14/10/2023,829,115.31,95591.99,58
ART00271,MAG003,SUP021,LE001,PO6422295,14/11/2024,08/01/2025,284,485.93,138004.12,55
ART00703,MAG008,SUP061,LE001,PO9228330,10/05/2023,19/06/2023,123,10.33,1270.59,40
ART00497,MAG013,SUP002,LE002,PO3565131,20/09/2023,27/09/2023,1154,464.87,536459.98,7
ART00254,MAG006,SUP016,LE001,PO8992505,06/04/2024,16/05/2024,1595,7918.9,12630645.5,40
ART00508,MAG001,SUP079,LE001,PO7090541,24/11/2024,,234,103.72,24270.48,
ART00174,MAG015,SUP077,LE002,PO5707674,28/04/2022,13/06/2022,1861,18.11,33702.71,46
ART00330,MAG001,SUP039,LE001,PO2880640,08/05/2024,20/06/2024,703,30.22,21244.66,43
ART00369,MAG009,SUP044,LE002,PO4745782,16/07/2022,31/08/2022,48,287.92,13820.16,46
ART00874,MAG003,SUP026,LE001,PO2934004,30/06/2022,11/07/2022,1864,414.61,772833.04,11
ART00703,MAG015,SUP079,LE002,PO6934867,13/09/2022,16/10/2022,1292,7.58,9793.36,33
ART00582,MAG009,SUP043,LE002,PO5791263,23/06/2021,13/08/2021,203,10.22,2074.66,51
ART01000,MAG013,SUP010,LE002,PO1807407,06/02/2024,21/03/2024,557,5.74,3197.18,44
ART00220,MAG018,SUP076,LE003,PO4781994,30/07/2024,17/09/2024,1851,31.68,58639.68,49
ART00479,MAG007,SUP043,LE001,PO8177773,06/12/2022,13/01/2023,1076,3.26,3507.76,38
ART00482,MAG020,SUP035,LE003,PO7671017,12/12/2023,19/12/2023,199,538.18,107097.82,7
ART00653,MAG003,SUP028,LE001,PO5251912,25/10/2024,09/11/2024,453,5250.12,2378304.36,15
ART00476,MAG014,SUP058,LE002,PO6532240,08/08/2023,01/10/2023,655,48.07,31485.85,54
ART00384,MAG018,SUP057,LE003,PO4722380,10/02/2022,02/03/2022,1712,58.99,100990.88,20
ART00780,MAG003,SUP009,LE001,PO9928160,16/11/2021,,1372,58.09,79699.48,
ART00773,MAG009,SUP057,LE002,PO3551843,24/06/2022,02/07/2022,1309,230.95,302313.55,8
ART00664,MAG008,SUP050,LE001,PO8723158,20/04/2022,29/04/2022,987,25.95,25612.65,9
ART00100,MAG007,SUP002,LE001,PO9398196,01/05/2022,30/06/2022,404,22.52,9098.08,60
ART00793,MAG014,SUP031,LE002,PO1108707,01/01/2023,01/03/2023,1060,710.11,752716.6,59
ART00290,MAG007,SUP038,LE001,PO8884393,23/09/2023,,386,178.53,68912.58,
ART00681,MAG002,SUP079,LE001,PO6668617,13/09/2023,28/10/2023,1400,23.88,33432,45
ART00700,MAG018,SUP026,LE003,PO3166139,21/03/2022,15/04/2022,30,24.41,732.3,25
ART00326,MAG019,SUP052,LE003,PO1562446,30/04/2022,15/05/2022,889,7505.24,6672158.36,15
ART00159,MAG019,SUP012,LE003,PO3500549,09/04/2022,06/05/2022,161,501.53,80746.33,27
ART00701,MAG012,SUP078,LE002,PO6155201,18/05/2022,11/06/2022,985,98.98,97495.3,24
ART00614,MAG002,SUP030,LE001,PO7768923,13/10/2021,22/10/2021,278,29.2,8117.6,9
ART00515,MAG001,SUP064,LE001,PO9671450,02/01/2021,04/02/2021,1555,30.38,47240.9,33
ART00962,MAG020,SUP072,LE003,PO8156729,22/04/2024,24/05/2024,19,177.79,3378.01,32
ART00934,MAG008,SUP039,LE001,PO3701977,19/12/2024,19/01/2025,1203,76.66,92221.98,31
ART00728,MAG008,SUP036,LE001,PO1443955,23/06/2022,19/08/2022,869,200.14,173921.66,57
ART00653,MAG004,SUP040,LE001,PO2641097,20/06/2022,16/08/2022,720,5122.75,3688380,57
ART00174,MAG001,SUP050,LE001,PO2608924,30/03/2021,13/04/2021,50,14.93,746.5,14
ART00638,MAG009,SUP023,LE002,PO3382762,04/12/2023,18/12/2023,851,51.35,43698.85,14
ART00697,MAG017,SUP045,LE003,PO1698720,04/07/2022,09/08/2022,932,7503.13,6992917.16,36
ART00927,MAG020,SUP056,LE003,PO9853583,23/10/2021,01/12/2021,18,517.44,9313.92,39
ART00454,MAG013,SUP074,LE002,PO4169337,14/08/2021,,972,129.79,126155.88,
ART00549,MAG019,SUP039,LE003,PO7210887,09/07/2024,,135,3744.31,505481.85,
ART00379,MAG007,SUP045,LE001,PO9148677,03/06/2023,10/06/2023,480,24.3,11664,7
ART00276,MAG018,SUP046,LE003,PO6783940,04/06/2024,04/07/2024,1211,344.82,417577.02,30
ART00378,MAG018,SUP072,LE003,PO7325529,23/04/2022,05/05/2022,191,259.74,49610.34,12
ART00892,MAG005,SUP025,LE001,PO6086461,10/02/2021,18/03/2021,1873,314.65,589339.45,36
ART00253,MAG012,SUP011,LE002,PO1417645,02/12/2023,13/01/2024,29,374.12,10849.48,42
ART00063,MAG013,SUP053,LE002,PO7478547,20/11/2021,28/12/2021,1461,164.12,239779.32,38
ART00694,MAG018,SUP055,LE003,PO9422051,25/12/2022,17/02/2023,1954,172.3,336674.2,54
ART00974,MAG004,SUP017,LE001,PO7306140,22/08/2022,12/10/2022,1853,158.21,293163.13,51
ART00250,MAG013,SUP038,LE002,PO4100696,03/12/2024,24/12/2024,337,163.34,55045.58,21
ART00067,MAG018,SUP033,LE003,PO4596153,27/01/2021,12/02/2021,1713,389.01,666374.13,16
ART00015,MAG020,SUP072,LE003,PO5404591,10/10/2023,16/11/2023,1685,895.15,1508327.75,37
ART00055,MAG016,SUP023,LE003,PO8635392,27/05/2023,10/07/2023,257,217.6,55923.2,44
ART00325,MAG016,SUP068,LE003,PO4789544,28/11/2021,08/01/2022,270,85.26,23020.2,41
ART00027,MAG013,SUP074,LE002,PO9011385,25/07/2022,06/08/2022,228,16.67,3800.76,12
ART00458,MAG012,SUP063,LE002,PO5626615,01/04/2022,,380,65.22,24783.6,
ART00379,MAG012,SUP076,LE002,PO8943259,14/01/2023,04/02/2023,256,28.37,7262.72,21
ART00810,MAG006,SUP077,LE001,PO7160438,11/06/2024,,782,25.53,19964.46,
ART00061,MAG004,SUP014,LE001,PO8980768,06/04/2024,27/05/2024,1206,17.46,21056.76,51
ART00773,MAG013,SUP022,LE002,PO4718502,03/08/2021,08/09/2021,1163,225.56,262326.28,36
ART00100,MAG016,SUP002,LE003,PO1399627,23/10/2023,17/12/2023,1721,21.49,36984.29,55
ART00425,MAG006,SUP012,LE001,PO9124550,21/01/2023,30/01/2023,1037,924.51,958716.87,9
ART00131,MAG009,SUP030,LE002,PO1871240,15/04/2022,20/04/2022,586,14.9,8731.4,5
ART00120,MAG008,SUP063,LE001,PO9519191,13/01/2022,10/02/2022,1979,14.39,28477.81,28
ART00408,MAG010,SUP004,LE002,PO3234989,05/02/2021,16/02/2021,66,15.43,1018.38,11
ART00121,MAG017,SUP026,LE003,PO4040870,07/04/2023,07/05/2023,643,84.42,54282.06,30
ART00847,MAG005,SUP063,LE001,PO8451167,02/02/2021,31/03/2021,914,2588.49,2365879.86,57
ART00262,MAG002,SUP072,LE001,PO9070316,06/08/2023,31/08/2023,385,1186.64,456856.4,25
ART00430,MAG002,SUP075,LE001,PO5062713,27/02/2023,17/03/2023,168,63.84,10725.12,18
ART00124,MAG020,SUP063,LE003,PO4991590,30/11/2022,12/12/2022,13,44.72,581.36,12
ART00630,MAG013,SUP058,LE002,PO6743857,09/11/2024,07/01/2025,1376,69.35,95425.6,59
ART00009,MAG015,SUP064,LE002,PO3672853,23/12/2023,01/02/2024,460,232.93,107147.8,40
ART00559,MAG012,SUP080,LE002,PO1763805,18/02/2024,10/03/2024,1485,1.22,1811.7,21
ART00426,MAG012,SUP071,LE002,PO2119999,30/09/2024,19/11/2024,856,30.8,26364.8,50
ART00339,MAG007,SUP078,LE001,PO1443582,20/02/2022,23/02/2022,943,310.58,292876.94,3
ART00826,MAG003,SUP042,LE001,PO3006252,14/10/2023,01/12/2023,1878,256.14,481030.92,48
ART00742,MAG002,SUP011,LE001,PO5934175,25/04/2022,30/05/2022,259,3.1,802.9,35
ART00805,MAG015,SUP028,LE002,PO6030874,24/03/2024,19/05/2024,795,4943.62,3930177.9,56
ART00251,MAG006,SUP037,LE001,PO3894084,15/09/2023,10/10/2023,630,472.33,297567.9,25
ART00850,MAG012,SUP006,LE002,PO2310088,23/12/2022,08/01/2023,1086,4.94,5364.84,16
ART00758,MAG006,SUP043,LE001,PO7894406,20/08/2023,10/10/2023,820,19.4,15908,51
ART00422,MAG019,SUP050,LE003,PO6253369,06/08/2024,18/09/2024,99,144.42,14297.58,43
ART00586,MAG019,SUP023,LE003,PO3629599,22/09/2021,04/10/2021,901,116.48,104948.48,12
ART00510,MAG001,SUP022,LE001,PO8628193,16/07/2024,03/08/2024,578,1696.98,980854.44,18
ART00400,MAG019,SUP039,LE003,PO8262015,12/06/2022,18/06/2022,79,9.43,744.97,6
ART00922,MAG005,SUP068,LE001,PO6766405,18/03/2023,01/05/2023,541,12.59,6811.19,44
ART00742,MAG004,SUP080,LE001,PO3478367,09/02/2022,02/03/2022,188,3.59,674.92,21
ART00748,MAG003,SUP041,LE001,PO9115301,18/06/2021,25/07/2021,346,15.57,5387.22,37
ART00061,MAG017,SUP053,LE003,PO6086221,06/07/2023,17/08/2023,1082,21.47,23230.54,42
ART00658,MAG014,SUP059,LE002,PO3586564,04/02/2021,02/04/2021,403,150.9,60812.7,57
ART00061,MAG016,SUP018,LE003,PO1228654,01/03/2022,05/03/2022,524,19.24,10081.76,4
ART00378,MAG006,SUP019,LE001,PO7406186,23/11/2022,23/12/2022,1417,200.04,283456.68,30
ART00173,MAG001,SUP050,LE001,PO5545210,10/04/2021,01/05/2021,1738,14.58,25340.04,21
ART00835,MAG014,SUP020,LE002,PO3418476,11/10/2023,08/11/2023,1571,82.16,129073.36,28
ART00321,MAG006,SUP053,LE001,PO7857259,19/06/2021,28/06/2021,330,28.96,9556.8,9
ART00146,MAG017,SUP022,LE003,PO2047306,17/08/2023,,1544,441.17,681166.48,
ART00989,MAG020,SUP057,LE003,PO5205901,09/05/2024,06/06/2024,640,28.62,18316.8,28
ART00607,MAG010,SUP009,LE002,PO2367709,09/05/2021,,793,154.86,122803.98,
ART00988,MAG010,SUP020,LE002,PO3320536,31/12/2021,27/01/2022,296,101.43,30023.28,27
ART00542,MAG008,SUP001,LE001,PO5990942,05/10/2024,,988,27.08,26755.04,
ART00747,MAG001,SUP009,LE001,PO5846214,27/04/2021,26/06/2021,17,3.97,67.49,60
ART00119,MAG013,SUP006,LE002,PO5716164,19/10/2023,07/12/2023,1017,280.5,285268.5,49
ART00518,MAG016,SUP065,LE003,PO9907909,15/07/2021,,405,8611.47,3487645.35,
ART00354,MAG002,SUP025,LE001,PO8151835,06/09/2021,,454,228.6,103784.4,
ART00403,MAG017,SUP035,LE003,PO9839828,05/09/2023,23/09/2023,1824,167.48,305483.52,18
ART00149,MAG015,SUP002,LE002,PO7759964,25/07/2023,01/08/2023,902,23.52,21215.04,7
ART00732,MAG013,SUP070,LE002,PO4157885,07/04/2024,29/04/2024,80,565.15,45212,22
ART00945,MAG017,SUP024,LE003,PO3026335,21/03/2023,09/05/2023,1138,400.21,455438.98,49
ART00944,MAG011,SUP033,LE002,PO3103457,26/02/2022,07/04/2022,961,21.19,20363.59,40
ART00408,MAG019,SUP074,LE003,PO3709841,12/05/2021,25/06/2021,422,15.2,6414.4,44
ART00465,MAG015,SUP072,LE002,PO9336571,09/09/2024,15/10/2024,1446,914.66,1322598.36,36
ART00387,MAG001,SUP075,LE001,PO7374033,12/02/2022,17/02/2022,914,35.68,32611.52,5
ART00733,MAG012,SUP004,LE002,PO9606608,05/03/2024,12/04/2024,1573,14.15,22257.95,38
ART00266,MAG012,SUP046,LE002,PO6654031,04/04/2023,27/05/2023,601,465.9,280005.9,53
ART00101,MAG003,SUP058,LE001,PO8478691,27/09/2024,04/11/2024,1738,57.26,99517.88,38
ART00731,MAG014,SUP035,LE002,PO9961906,19/09/2024,19/10/2024,617,658.57,406337.69,30
ART00180,MAG002,SUP080,LE001,PO2443848,26/08/2024,02/10/2024,540,8.28,4471.2,37
ART00828,MAG007,SUP007,LE001,PO6583664,28/12/2024,03/02/2025,1383,406.04,561553.32,37
ART00598,MAG004,SUP038,LE001,PO1991099,03/03/2024,13/03/2024,809,15.81,12790.29,10
ART00048,MAG008,SUP033,LE001,PO7370958,05/12/2023,23/12/2023,480,15.86,7612.8,18
ART00772,MAG011,SUP023,LE002,PO4469574,19/12/2021,26/12/2021,36,417.81,15041.16,7
ART00946,MAG011,SUP026,LE002,PO6480651,18/07/2023,15/08/2023,1618,54.65,88423.7,28
ART00108,MAG014,SUP047,LE002,PO2818798,08/03/2024,26/04/2024,1770,2469.13,4370360.1,49
ART00292,MAG011,SUP076,LE002,PO8865358,18/05/2023,18/06/2023,683,25.87,17669.21,31
ART00746,MAG012,SUP031,LE002,PO9495271,28/03/2023,07/05/2023,1246,18.84,23474.64,40
ART00460,MAG010,SUP004,LE002,PO9468081,12/12/2023,19/01/2024,1174,11.58,13594.92,38
ART00354,MAG008,SUP025,LE001,PO5173451,29/04/2024,02/05/2024,781,248.49,194070.69,3
ART00876,MAG007,SUP035,LE001,PO1324082,21/11/2024,11/12/2024,31,243.26,7541.06,20
ART00174,MAG012,SUP039,LE002,PO3049285,02/11/2022,15/11/2022,1204,17.94,21599.76,13
ART00047,MAG004,SUP069,LE001,PO2023103,14/05/2021,28/06/2021,1174,1157.02,1358341.48,45
ART00272,MAG018,SUP038,LE003,PO7824400,07/08/2024,06/10/2024,1916,12.6,24141.6,60
ART00030,MAG006,SUP014,LE001,PO9235057,10/03/2023,20/04/2023,745,26.28,19578.6,41
ART00629,MAG015,SUP019,LE002,PO1699085,18/02/2022,21/02/2022,738,6827.48,5038680.24,3
ART00054,MAG012,SUP007,LE002,PO5252327,02/06/2022,09/06/2022,365,344.15,125614.75,7
ART00947,MAG008,SUP037,LE001,PO1952182,13/11/2024,21/12/2024,1214,32.91,39952.74,38
ART00631,MAG004,SUP067,LE001,PO6751794,20/10/2023,05/12/2023,1401,817.21,1144911.21,46
ART00938,MAG010,SUP050,LE002,PO2936028,05/07/2022,,1552,163.55,253829.6,
ART00319,MAG008,SUP025,LE001,PO5229706,28/09/2021,28/10/2021,1595,162.78,259634.1,30
ART00129,MAG014,SUP056,LE002,PO4564543,22/06/2021,30/07/2021,1797,15.99,28734.03,38
ART00735,MAG018,SUP060,LE003,PO5812535,19/04/2024,03/06/2024,1972,32.13,63360.36,45
ART00100,MAG002,SUP030,LE001,PO7622627,12/08/2023,16/08/2023,451,19.15,8636.65,4
ART00478,MAG009,SUP068,LE002,PO5396930,26/10/2021,09/12/2021,448,546.88,245002.24,44
ART00352,MAG002,SUP021,LE001,PO2474954,15/02/2021,24/03/2021,158,519.64,82103.12,37
ART00733,MAG007,SUP078,LE001,PO5321893,19/09/2022,11/10/2022,1011,14.31,14467.41,22
ART00068,MAG002,SUP033,LE001,PO7002316,15/11/2022,22/11/2022,645,22.21,14325.45,7
ART00012,MAG015,SUP075,LE002,PO3026316,12/01/2024,12/02/2024,1948,183.85,358139.8,31
ART00313,MAG011,SUP075,LE002,PO4843626,12/01/2024,29/01/2024,1536,61.6,94617.6,17
ART00535,MAG008,SUP017,LE001,PO8394988,02/04/2021,17/05/2021,937,653.25,612095.25,45
ART00069,MAG013,SUP070,LE002,PO6271712,01/04/2024,06/04/2024,232,315.93,73295.76,5
ART00475,MAG019,SUP069,LE003,PO6746202,04/01/2023,05/03/2023,1463,297.63,435432.69,60
ART00675,MAG014,SUP038,LE002,PO6281026,14/04/2024,23/05/2024,465,105.9,49243.5,39
ART00566,MAG020,SUP037,LE003,PO8664094,21/03/2021,04/04/2021,1478,158.68,234529.04,14
ART00161,MAG014,SUP025,LE002,PO3715388,02/04/2024,05/04/2024,1760,112.75,198440,3
ART00215,MAG009,SUP057,LE002,PO5128832,04/03/2024,01/05/2024,1659,24.79,41126.61,58
ART00398,MAG020,SUP022,LE003,PO4513896,30/06/2023,27/07/2023,385,380.59,146527.15,27
ART00986,MAG008,SUP046,LE001,PO8647775,25/03/2021,12/04/2021,1217,86.75,105574.75,18
ART00792,MAG020,SUP012,LE003,PO6403130,07/03/2023,19/03/2023,958,846.26,810717.08,12
ART00708,MAG002,SUP012,LE001,PO3340749,26/07/2024,21/08/2024,1632,756.51,1234624.32,26
ART00102,MAG020,SUP022,LE003,PO9613761,28/08/2021,18/09/2021,435,1974.09,858729.15,21
ART00199,MAG001,SUP047,LE001,PO7182528,28/08/2022,17/09/2022,1257,2211.94,2780408.58,20
ART00688,MAG010,SUP051,LE002,PO1449709,23/08/2021,20/09/2021,537,97.69,52459.53,28
ART00346,MAG006,SUP066,LE001,PO1855687,06/12/2024,23/01/2025,143,2200.39,314655.77,48
ART00145,MAG014,SUP022,LE002,PO8787954,23/04/2021,,1339,40.72,54524.08,
ART00052,MAG003,SUP068,LE001,PO9916920,24/04/2022,16/06/2022,1039,123.45,128264.55,53
ART00533,MAG013,SUP076,LE002,PO8837146,27/04/2022,07/05/2022,1169,32.79,38331.51,10
ART00261,MAG017,SUP060,LE003,PO7229961,08/01/2021,28/02/2021,970,24.61,23871.7,51
ART00509,MAG013,SUP032,LE002,PO3733124,24/11/2024,17/01/2025,431,218.91,94350.21,54
ART00061,MAG016,SUP079,LE003,PO8868236,26/05/2024,30/06/2024,254,19.57,4970.78,35
ART00113,MAG014,SUP051,LE002,PO8799474,17/12/2024,05/02/2025,1567,419.12,656761.04,50
ART00450,MAG007,SUP027,LE001,PO2940358,02/03/2022,24/04/2022,419,2.61,1093.59,53
ART00350,MAG016,SUP005,LE003,PO3551254,03/06/2021,19/06/2021,1783,626.09,1116318.47,16
ART00328,MAG006,SUP052,LE001,PO3041610,21/09/2023,12/10/2023,897,20.13,18056.61,21
ART00757,MAG007,SUP038,LE001,PO4770005,27/08/2022,03/09/2022,1685,33.4,56279,7
ART00048,MAG017,SUP027,LE003,PO6284523,08/02/2021,29/03/2021,912,13.35,12175.2,49
ART00849,MAG011,SUP010,LE002,PO9228179,18/04/2022,27/04/2022,1502,327.67,492160.34,9
ART00349,MAG017,SUP010,LE003,PO6111675,04/02/2024,28/02/2024,1450,265.77,385366.5,24
ART00011,MAG019,SUP039,LE003,PO5891100,25/04/2023,24/05/2023,1055,156.83,165455.65,29
ART00456,MAG014,SUP051,LE002,PO4343857,20/01/2023,20/02/2023,748,1807.72,1352174.56,31
ART00309,MAG011,SUP029,LE002,PO7674598,05/07/2022,10/07/2022,101,2810.39,283849.39,5
ART00824,MAG013,SUP057,LE002,PO5166697,29/01/2024,21/03/2024,1176,5.84,6867.84,52
ART00181,MAG008,SUP033,LE001,PO1086427,17/06/2024,11/07/2024,239,23.65,5652.35,24
ART00410,MAG003,SUP057,LE001,PO3008903,06/01/2022,27/02/2022,1947,35.59,69293.73,52
ART00216,MAG002,SUP028,LE001,PO2329593,28/12/2022,01/01/2023,22,5511.65,121256.3,4
ART00580,MAG017,SUP074,LE003,PO5515218,23/11/2021,09/01/2022,544,1.94,1055.36,47
ART00650,MAG011,SUP032,LE002,PO5695733,20/03/2021,05/04/2021,1413,111.4,157408.2,16
ART00699,MAG008,SUP006,LE001,PO9067238,11/05/2024,12/06/2024,257,314.18,80744.26,32
ART00415,MAG002,SUP044,LE001,PO8326642,31/03/2022,27/04/2022,292,210.58,61489.36,27
ART00395,MAG019,SUP041,LE003,PO8555197,23/08/2023,02/10/2023,1779,10.2,18145.8,40
ART00794,MAG001,SUP002,LE001,PO9672107,27/07/2023,23/08/2023,87,24.38,2121.06,27
ART00961,MAG005,SUP032,LE001,PO8353862,25/08/2023,14/10/2023,1240,42.02,52104.8,50
ART00612,MAG010,SUP059,LE002,PO3222136,28/03/2021,16/05/2021,287,202.18,58025.66,49
ART00241,MAG009,SUP023,LE002,PO3705649,24/09/2022,11/11/2022,1551,448.39,695452.89,48
ART00520,MAG019,SUP054,LE003,PO7341745,14/11/2022,17/12/2022,1906,32.36,61678.16,33
ART00850,MAG005,SUP042,LE001,PO2964092,09/09/2022,26/10/2022,548,4.2,2301.6,47
ART00288,MAG005,SUP061,LE001,PO4286394,13/07/2021,05/09/2021,620,353.77,219337.4,54
ART00431,MAG016,SUP061,LE003,PO1400789,29/07/2022,25/09/2022,1755,17.44,30607.2,58
ART00127,MAG013,SUP015,LE002,PO9726219,10/08/2023,10/09/2023,650,228.87,148765.5,31
ART00664,MAG013,SUP019,LE002,PO8528950,12/11/2022,21/11/2022,251,19.48,4889.48,9
ART00023,MAG002,SUP051,LE001,PO2357178,28/08/2024,01/10/2024,1169,539.95,631201.55,34
ART00451,MAG019,SUP051,LE003,PO8146668,20/07/2022,05/09/2022,455,113.11,51465.05,47
ART00399,MAG016,SUP063,LE003,PO3427236,25/05/2024,21/07/2024,1270,547.22,694969.4,57
ART00993,MAG011,SUP073,LE002,PO2553051,17/09/2024,11/10/2024,1343,44.36,59575.48,24
ART00346,MAG011,SUP072,LE002,PO4255711,06/10/2024,25/11/2024,222,2246.45,498711.9,50
ART00237,MAG008,SUP003,LE001,PO6640318,05/03/2023,08/04/2023,917,98.5,90324.5,34
ART00928,MAG003,SUP036,LE001,PO9073912,03/04/2024,04/05/2024,135,421.01,56836.35,31
ART00875,MAG019,SUP072,LE003,PO3815003,23/09/2023,02/10/2023,360,1642.8,591408,9
ART00200,MAG014,SUP022,LE002,PO3765190,27/06/2022,05/07/2022,732,5223.87,3823872.84,8
ART00135,MAG002,SUP046,LE001,PO3951388,27/07/2022,09/09/2022,805,334.23,269055.15,44
ART00283,MAG012,SUP033,LE002,PO5332530,06/02/2022,18/02/2022,333,13.99,4658.67,12
ART00448,MAG001,SUP062,LE001,PO3830285,13/06/2021,17/06/2021,101,253.12,25565.12,4
ART00362,MAG013,SUP059,LE002,PO7171804,30/01/2024,14/02/2024,1732,1097.32,1900558.24,15
ART00920,MAG008,SUP023,LE001,PO3766291,20/02/2024,,1467,272.12,399200.04,
ART00632,MAG005,SUP011,LE001,PO6478812,03/07/2021,23/08/2021,151,55.16,8329.16,51
ART00436,MAG008,SUP035,LE001,PO2376649,05/10/2023,31/10/2023,503,500.05,251525.15,26
ART00619,MAG020,SUP060,LE003,PO5368246,26/10/2021,16/12/2021,847,7.79,6598.13,51
ART00924,MAG002,SUP025,LE001,PO1694837,12/07/2023,15/08/2023,1367,215.86,295080.62,34
ART00216,MAG012,SUP040,LE002,PO5532680,14/09/2024,31/10/2024,643,6600.69,4244243.67,47
ART00395,MAG010,SUP071,LE002,PO3082003,27/06/2022,17/07/2022,1630,11.33,18467.9,20
ART00501,MAG012,SUP077,LE002,PO9519734,07/08/2023,12/09/2023,1923,30.83,59286.09,36
ART00481,MAG014,SUP034,LE002,PO3639380,23/10/2022,09/12/2022,1632,195.67,319333.44,47
ART00228,MAG015,SUP028,LE002,PO7955523,17/11/2023,01/12/2023,344,44.82,15418.08,14
ART00727,MAG017,SUP075,LE003,PO5074804,10/03/2024,20/03/2024,788,26.46,20850.48,10
ART00297,MAG010,SUP008,LE002,PO6292521,10/11/2023,14/12/2023,1825,5987.14,10926530.5,34
ART00769,MAG006,SUP027,LE001,PO4226456,07/12/2023,03/01/2024,1733,33.82,58610.06,27
ART00913,MAG009,SUP028,LE002,PO2909963,13/08/2021,,1096,2037.21,2232782.16,
ART00158,MAG014,SUP058,LE002,PO8696952,04/04/2022,01/06/2022,1743,9.63,16785.09,58
ART00698,MAG006,SUP020,LE001,PO3644914,06/09/2023,17/10/2023,311,136.18,42351.98,41
ART00823,MAG003,SUP071,LE001,PO6300922,03/06/2021,11/06/2021,1280,17.75,22720,8
ART00157,MAG018,SUP008,LE003,PO7082122,16/09/2024,12/10/2024,1015,165.59,168073.85,26
ART00892,MAG010,SUP078,LE002,PO8279174,14/03/2024,02/04/2024,121,229.57,27777.97,19
ART00707,MAG008,SUP032,LE001,PO5180791,08/03/2024,21/03/2024,1050,261.12,274176,13
ART00177,MAG018,SUP075,LE003,PO9482600,23/04/2022,30/04/2022,1949,190.61,371498.89,7
ART00319,MAG009,SUP052,LE002,PO1066385,26/02/2023,10/04/2023,563,143.47,80773.61,43
ART00231,MAG008,SUP010,LE001,PO7978921,06/04/2022,28/04/2022,853,576.43,491694.79,22
ART00369,MAG012,SUP026,LE002,PO3065610,04/03/2021,23/03/2021,1784,240,428160,19
ART00230,MAG014,SUP015,LE002,PO3785416,08/05/2021,17/06/2021,1541,230.86,355755.26,40
ART00824,MAG015,SUP023,LE002,PO1312667,24/05/2022,04/06/2022,1753,4.93,8642.29,11
ART00463,MAG017,SUP020,LE003,PO6680753,11/03/2023,,1826,144.78,264368.28,
ART00647,MAG007,SUP063,LE001,PO7504934,24/12/2024,04/02/2025,1584,2766.67,4382405.28,42
ART00224,MAG019,SUP060,LE003,PO4299040,15/06/2023,25/06/2023,147,12.57,1847.79,10
ART00651,MAG014,SUP047,LE002,PO6636178,30/10/2024,24/12/2024,502,5358.66,2690047.32,55
ART00297,MAG013,SUP063,LE002,PO5959235,06/05/2021,08/06/2021,1605,6050.57,9711164.85,33
