MATNR,LGORT_ID,LIEF_ID,LEGAL_ENTITY,EBELN,BEDAT,EINDT,QTY,PREZZO_UN,VALORE_TOT,LEAD_TIME_GG
ART00558,MAG004,SUP005,LE001,PO4064535,20230501,20230618,1027,616.15,632786.05,48
ART00612,MAG007,SUP052,LE001,PO3246005,20230927,20231119,757,224.27,169772.39,54
ART00271,MAG010,SUP064,LE002,PO5488605,20220303,20220326,922,555.75,512401.5,23
ART00734,MAG014,SUP023,LE002,PO7603303,20230917,20231107,1682,179.92,302625.44,51
ART00256,MAG020,SUP067,LE003,PO7090790,20210307,20210415,1566,146.6,229575.6,39
ART00386,MAG013,SUP079,LE002,PO8887373,20211015,20211209,1184,168.04,198959.36,55
ART00513,MAG002,SUP011,LE001,PO7669729,20210102,20210122,959,16.76,16072.84,20
ART00402,MAG008,SUP022,LE001,PO9493042,20210411,20210510,1604,1826.52,2929738.08,29
ART00002,MAG018,SUP064,LE003,PO1225543,20240902,20240913,1065,326.85,348095.25,11
ART00735,MAG013,SUP073,LE002,PO6876262,20241201,,605,29.43,17805.15,
ART00576,MAG012,SUP058,LE002,PO1554375,20210207,20210329,137,85.51,11714.87,50
ART00980,MAG007,SUP031,LE001,PO8010480,20211227,20220205,1506,2.76,4156.56,40
ART00882,MAG002,SUP018,LE001,PO4554850,20210218,20210411,716,68.06,48730.96,51
ART00081,MAG015,SUP071,LE002,PO9187718,20241005,20241108,895,7609.63,6810618.85,34
ART00780,MAG011,SUP006,LE002,PO7074572,20210220,20210329,1518,73.88,112149.84,37
ART00687,MAG002,SUP042,LE001,PO2617512,20220113,20220220,807,6.14,4954.98,38
ART00543,MAG017,SUP059,LE003,PO5374785,20220411,20220528,1821,118.18,215205.78,47
ART00354,MAG010,SUP049,LE002,PO1526829,20220219,20220330,1478,208.4,308015.2,39
ART00940,MAG005,SUP069,LE001,PO6541320,20220616,20220727,1529,3787.81,5791561.49,41
ART00658,MAG014,SUP005,LE002,PO5714079,20230206,20230404,1034,170.14,175924.76,57
ART00999,MAG007,SUP019,LE001,PO7419962,20230129,,570,1744.05,994108.5,
ART00886,MAG011,SUP039,LE002,PO2760364,20240624,20240730,994,68.81,68397.14,36
ART00576,MAG009,SUP061,LE002,PO5904351,20210803,20210816,1773,74.15,131467.95,13
ART00513,MAG007,SUP031,LE001,PO3351064,20240607,20240723,1071,13.25,14190.75,46
ART00182,MAG012,SUP014,LE002,PO3654548,20211208,20211216,1910,195.96,374283.6,8
ART00851,MAG001,SUP053,LE001,PO3410916,20220725,20220912,1093,22.59,24690.87,49
ART00584,MAG004,SUP046,LE001,PO6574395,20231231,20240106,2000,669.14,1338280,6
ART00305,MAG017,SUP012,LE003,PO2005680,20220305,20220407,514,656.97,337682.58,33
ART00365,MAG002,SUP005,LE001,PO4625779,20220108,20220215,600,3022.38,1813428,38
ART00629,MAG019,SUP003,LE003,PO8213541,20220530,20220618,374,7084.99,2649786.26,19
ART00864,MAG020,SUP061,LE003,PO4807946,20230211,20230331,187,18.61,3480.07,48
ART00175,MAG004,SUP033,LE001,PO8419360,20231201,20231230,1158,27.75,32134.5,29
ART00343,MAG018,SUP033,LE003,PO4379974,20211209,20220117,1319,11.59,15287.21,39
ART00630,MAG006,SUP004,LE001,PO2734899,20240707,20240710,424,63.38,26873.12,3
ART00709,MAG003,SUP012,LE001,PO9654530,20240721,20240803,1729,17.88,30914.52,13
ART00328,MAG004,SUP045,LE001,PO5498151,20220716,20220808,619,26.15,16186.85,23
ART00472,MAG008,SUP073,LE001,PO9941053,20230802,20230828,1965,27.21,53467.65,26
ART00711,MAG014,SUP016,LE002,PO6054895,20220414,20220604,5,8296.31,41481.55,51
ART00634,MAG008,SUP007,LE001,PO7466465,20230831,20230926,1805,5816.14,10498132.7,26
ART00607,MAG006,SUP003,LE001,PO5275601,20210406,20210418,64,140.1,8966.4,12
ART00440,MAG014,SUP072,LE002,PO8351552,20210423,20210611,40,1102.3,44092,49
ART00333,MAG017,SUP036,LE003,PO2510818,20230916,20230923,1339,341.27,456960.53,7
ART00828,MAG013,SUP068,LE002,PO7971132,20240331,20240523,805,314.89,253486.45,53
ART00636,MAG003,SUP071,LE001,PO7938152,20211224,20220218,75,5.26,394.5,56
ART00030,MAG007,SUP016,LE001,PO6276139,20240405,20240413,150,28.87,4330.5,8
ART00147,MAG002,SUP040,LE001,PO4503983,20240507,20240611,560,268.87,150567.2,35
ART00848,MAG003,SUP025,LE001,PO9905740,20220807,,916,120.67,110533.72,
ART00800,MAG014,SUP011,LE002,PO1913028,20241028,20241125,641,31.32,20076.12,28
ART00440,MAG015,SUP019,LE002,PO7167626,20240121,20240306,683,896.37,612220.71,45
ART00107,MAG018,SUP057,LE003,PO3368874,20230701,20230716,232,114.82,26638.24,15
ART00737,MAG014,SUP002,LE002,PO3214586,20240929,20241031,1843,104.1,191856.3,32
ART00066,MAG017,SUP076,LE003,PO5018628,20221229,20230126,1272,47.67,60636.24,28
ART00647,MAG006,SUP040,LE001,PO6995492,20230824,20230908,1556,3245.94,5050682.64,15
ART00648,MAG016,SUP080,LE003,PO6304779,20230821,20230911,49,20.39,999.11,21
ART00317,MAG001,SUP044,LE001,PO7808830,20241218,20250107,1635,63.42,103691.7,20
ART00248,MAG012,SUP048,LE002,PO2677419,20241020,20241109,1234,10.28,12685.52,20
ART00487,MAG014,SUP020,LE002,PO8536891,20230609,20230614,1122,182.66,204944.52,5
ART00292,MAG018,SUP037,LE003,PO6369936,20210218,20210307,1624,26.63,43247.12,17
ART00681,MAG020,SUP010,LE003,PO4888753,20210713,20210904,633,18.82,11913.06,53
ART00380,MAG002,SUP025,LE001,PO8191318,20230112,20230201,1910,135.23,258289.3,20
ART00382,MAG006,SUP052,LE001,PO9230172,20240912,20241027,175,274.76,48083,45
ART00562,MAG015,SUP064,LE002,PO2538170,20240307,20240423,1429,586.11,837551.19,47
ART00560,MAG020,SUP050,LE003,PO3828523,20210923,,561,125.22,70248.42,
ART00411,MAG008,SUP069,LE001,PO2079593,20230621,20230725,1297,439.02,569408.94,34
ART00159,MAG011,SUP006,LE002,PO7590893,20220309,20220425,1103,501.78,553463.34,47
ART00509,MAG008,SUP052,LE001,PO6818035,20220103,20220303,1822,206.7,376607.4,59
ART00151,MAG006,SUP065,LE001,PO1623468,20240213,20240406,730,265.25,193632.5,53
ART00860,MAG003,SUP076,LE001,PO2479246,20241001,20241020,610,17.43,10632.3,19
ART00868,MAG008,SUP066,LE001,PO1190337,20220103,20220224,168,1095.44,184033.92,52
ART00340,MAG019,SUP048,LE003,PO2434456,20210420,20210602,248,9.23,2289.04,43
ART00814,MAG018,SUP002,LE003,PO5899831,20220113,20220202,1375,2.43,3341.25,20
ART00751,MAG005,SUP040,LE001,PO5607908,20210605,20210609,1021,437.82,447014.22,4
ART00685,MAG018,SUP014,LE003,PO3196528,20241011,20241014,875,523.46,458027.5,3
ART00587,MAG018,SUP011,LE003,PO6072867,20211201,20220102,516,86.45,44608.2,32
ART00597,MAG012,SUP078,LE002,PO4487045,20240505,20240531,109,156.85,17096.65,26
ART00348,MAG011,SUP056,LE002,PO3289227,20220409,,534,1498.07,799969.38,
ART00939,MAG016,SUP048,LE003,PO5477748,20220101,20220221,520,37.18,19333.6,51
ART00039,MAG001,SUP024,LE001,PO9185853,20231028,20231117,246,539.65,132753.9,21
ART00088,MAG002,SUP005,LE001,PO7552493,20210615,20210714,1493,52.01,77650.93,29
ART00642,MAG019,SUP064,LE003,PO5540761,20231111,20231114,956,265.22,253550.32,3
ART00592,MAG005,SUP037,LE001,PO5268547,20210908,20211031,1809,658.47,1191172.23,53
ART00968,MAG014,SUP019,LE002,PO5362290,20210417,20210519,408,2197.23,896469.84,32
ART00318,MAG009,SUP066,LE002,PO9298776,20240729,20240808,1769,2077.26,3674672.94,10
ART00431,MAG018,SUP071,LE003,PO5224365,20230529,20230715,1024,19.79,20264.96,47
ART00797,MAG008,SUP076,LE001,PO5398267,20230329,20230520,1652,8.02,13249.04,52
ART00648,MAG012,SUP042,LE002,PO4758989,20240506,20240613,1000,20.22,20220,38
ART00113,MAG018,SUP068,LE003,PO4223476,20220325,,670,305.38,204604.6,
ART00826,MAG017,SUP023,LE003,PO1759087,20221018,20221115,1638,241.51,395593.38,28
ART00291,MAG007,SUP026,LE001,PO6082050,20210810,20210826,1038,105.8,109820.4,16
ART00412,MAG011,SUP023,LE002,PO8594829,20230618,20230725,852,50.68,43179.36,37
ART00048,MAG011,SUP073,LE002,PO3941426,20211230,20220123,381,16.5,6286.5,24
ART00639,MAG013,SUP072,LE002,PO2896552,20231210,20240126,1224,546.1,668426.4,47
ART00856,MAG018,SUP035,LE003,PO6274358,20240820,20240930,60,117.18,7030.8,41
ART00269,MAG008,SUP016,LE001,PO6707407,20210701,20210809,1544,4339.31,6699894.64,39
ART00673,MAG010,SUP035,LE002,PO9569472,20210714,20210911,1627,546.94,889871.38,59
ART00833,MAG010,SUP024,LE002,PO4558860,20230501,20230522,1220,253.01,308672.2,21
ART00788,MAG010,SUP054,LE002,PO5584988,20230926,20231031,62,217.51,13485.62,35
ART00297,MAG013,SUP016,LE002,PO7172171,20241125,20241230,1466,6137.66,8997809.56,35
ART00492,MAG012,SUP022,LE002,PO2673739,20241030,,884,1058.25,935493,
ART00122,MAG001,SUP054,LE001,PO2738971,20211111,20211213,1694,122.69,207836.86,32
ART00407,MAG005,SUP010,LE001,PO6757587,20210922,20211031,909,399.06,362745.54,39
ART00037,MAG014,SUP010,LE002,PO7984065,20220228,20220416,1987,705.22,1401272.14,47
ART00535,MAG013,SUP066,LE002,PO8779399,20230919,20231001,693,489.03,338897.79,12
ART00412,MAG012,SUP044,LE002,PO1463596,20211125,20220122,1085,43.61,47316.85,58
ART00554,MAG017,SUP005,LE003,PO9710667,20211231,20220212,1383,554.91,767440.53,43
ART00489,MAG007,SUP004,LE001,PO9801668,20210624,20210809,1762,59.97,105667.14,46
ART00706,MAG002,SUP032,LE001,PO8442934,20240811,20240906,1133,45.97,52084.01,26
ART00782,MAG013,SUP028,LE002,PO7818591,20230811,20230917,54,5895.81,318373.74,37
ART00644,MAG018,SUP061,LE003,PO6141122,20221123,20221214,698,7.64,5332.72,21
ART00180,MAG013,SUP042,LE002,PO6753834,20230929,20231010,1150,8.21,9441.5,11
ART00385,MAG015,SUP002,LE002,PO1886904,20240718,20240725,404,1.01,408.04,7
ART00918,MAG016,SUP058,LE003,PO5036845,20240707,,1479,74.95,110851.05,
ART00437,MAG015,SUP054,LE002,PO1690242,20210428,20210611,1140,273.73,312052.2,44
ART00647,MAG001,SUP047,LE001,PO9308835,20220916,20221010,770,2426.51,1868412.7,24
ART00097,MAG006,SUP030,LE001,PO2197209,20240531,20240607,519,1598.69,829720.11,7
ART00095,MAG011,SUP061,LE002,PO2648673,20220503,20220628,582,983.8,572571.6,56
ART00003,MAG002,SUP063,LE001,PO2672230,20210827,20210928,1852,5047,9347044,32
ART00091,MAG009,SUP048,LE002,PO9206000,20240606,20240728,177,70.78,12528.06,52
ART00076,MAG004,SUP014,LE001,PO2082858,20230624,20230803,152,298.52,45375.04,40
ART00597,MAG009,SUP078,LE002,PO1694702,20210113,20210128,1138,150.92,171746.96,15
ART00420,MAG020,SUP036,LE003,PO3365218,20211108,20211223,1715,262.73,450581.95,45
ART00972,MAG016,SUP070,LE003,PO3449853,20211229,20220214,658,1714.84,1128364.72,47
ART00282,MAG012,SUP069,LE002,PO4198235,20230214,20230328,583,3420.69,1994262.27,42
ART00792,MAG018,SUP005,LE003,PO1001266,20240224,20240422,1865,658.07,1227300.55,58
ART00918,MAG007,SUP032,LE001,PO9864782,20241112,20250101,1372,68.77,94352.44,50
ART00558,MAG019,SUP010,LE003,PO5366760,20210603,20210624,167,728.07,121587.69,21
ART00633,MAG018,SUP043,LE003,PO7027861,20231117,20231120,791,21.09,16682.19,3
ART00437,MAG008,SUP044,LE001,PO8518295,20230518,,904,248.53,224671.12,
ART00142,MAG004,SUP010,LE001,PO1499956,20230331,20230510,373,625.54,233326.42,40
ART00580,MAG009,SUP061,LE002,PO6724065,20221121,20230105,365,1.81,660.65,45
ART00658,MAG020,SUP020,LE003,PO9333663,20230901,20231014,1653,165.43,273455.79,43
ART00139,MAG014,SUP018,LE002,PO3719707,20220514,20220526,421,10.43,4391.03,12
ART00219,MAG010,SUP048,LE002,PO9811750,20210110,20210221,1438,683.92,983476.96,42
ART00517,MAG011,SUP077,LE002,PO7911730,20210305,20210411,1801,18.05,32508.05,37
ART00380,MAG004,SUP049,LE001,PO6164738,20210422,20210521,1280,136.21,174348.8,29
ART00646,MAG019,SUP026,LE003,PO4066296,20231023,20231102,1357,287.45,390069.65,10
ART00569,MAG003,SUP022,LE001,PO9094164,20241116,20241123,1869,332.26,620993.94,7
ART00379,MAG003,SUP044,LE001,PO8186479,20210505,20210628,1221,21.25,25946.25,54
ART00573,MAG005,SUP053,LE001,PO3429619,20210411,20210419,1470,24.13,35471.1,8
ART00718,MAG017,SUP051,LE003,PO1531124,20231002,20231013,299,727.87,217633.13,11
ART00809,MAG003,SUP026,LE001,PO5497707,20240621,,54,108.75,5872.5,
ART00213,MAG018,SUP055,LE003,PO9978436,20210908,20211018,973,28.4,27633.2,40
ART00486,MAG010,SUP012,LE002,PO6031041,20230924,,1294,563.32,728936.08,
ART00956,MAG008,SUP028,LE001,PO3187414,20210305,20210406,444,6323.7,2807722.8,32
ART00384,MAG018,SUP032,LE003,PO9695406,20220214,20220219,1103,76.91,84831.73,5
ART00219,MAG007,SUP035,LE001,PO1260267,20231209,20240204,579,756.79,438181.41,57
ART00568,MAG005,SUP002,LE001,PO6563205,20230927,20231006,1800,1239.64,2231352,9
ART00837,MAG016,SUP054,LE003,PO4858934,20221016,20221028,734,133.28,97827.52,12
ART00037,MAG002,SUP035,LE001,PO1111328,20230831,20230916,1648,723.12,1191701.76,16
ART00567,MAG020,SUP005,LE003,PO5978820,20220916,20221029,396,195.7,77497.2,43
ART00295,MAG012,SUP022,LE002,PO1571547,20231022,20231207,1851,560.61,1037689.11,46
ART00957,MAG004,SUP034,LE001,PO5832896,20230223,20230419,1086,111.57,121165.02,55
ART00761,MAG007,SUP079,LE001,PO9711593,20220804,20220926,1712,11.9,20372.8,53
ART00833,MAG012,SUP014,LE002,PO4549266,20220303,20220429,1425,321.86,458650.5,57
ART00369,MAG007,SUP011,LE001,PO8375001,20230819,20230829,1076,240.58,258864.08,10
ART00083,MAG005,SUP019,LE001,PO1635340,20231201,20231217,1755,1458.33,2559369.15,16
ART00569,MAG008,SUP063,LE001,PO9357889,20210605,20210723,1734,338.19,586421.46,48
ART00826,MAG012,SUP056,LE002,PO3411738,20240107,20240212,1239,244.87,303393.93,36
ART00822,MAG015,SUP039,LE002,PO1450763,20230210,20230330,1946,228.74,445128.04,48
ART00501,MAG010,SUP057,LE002,PO8869030,20240626,20240806,828,27.17,22496.76,41
ART00464,MAG010,SUP046,LE002,PO9723490,20220518,20220715,720,751.61,541159.2,58
ART00978,MAG005,SUP049,LE001,PO1650474,20220830,20221016,25,62.76,1569,47
ART00659,MAG012,SUP058,LE002,PO2381562,20220806,20220901,1004,31.02,31144.08,26
ART00220,MAG005,SUP027,LE001,PO5113838,20231009,20231117,1821,40.02,72876.42,39
ART00768,MAG018,SUP026,LE003,PO4771769,20230313,20230325,1500,156.95,235425,12
ART00802,MAG006,SUP045,LE001,PO7675458,20230831,,759,22.71,17236.89,
ART00912,MAG003,SUP062,LE001,PO8365420,20240525,20240715,1167,15.93,18590.31,51
ART00377,MAG002,SUP017,LE001,PO8889642,20210414,20210612,1443,3432.77,4953487.11,59
ART00319,MAG011,SUP062,LE002,PO2797215,20220428,20220605,1142,141.79,161924.18,38
ART00674,MAG006,SUP017,LE001,PO6966557,20210611,20210627,1521,68.81,104660.01,16
ART00644,MAG003,SUP044,LE001,PO2287920,20230724,20230920,1206,7,8442,58
ART00263,MAG016,SUP050,LE003,PO2681711,20210616,20210621,1434,57.54,82512.36,5
ART00011,MAG009,SUP013,LE002,PO3028947,20210409,20210523,454,124.88,56695.52,44
ART00090,MAG006,SUP042,LE001,PO6880166,20240317,,1908,11.84,22590.72,
ART00755,MAG004,SUP051,LE001,PO8356975,20231106,20231220,319,37.75,12042.25,44
ART00039,MAG003,SUP030,LE001,PO5028598,20210317,20210330,573,407.23,233342.79,13
ART00531,MAG011,SUP033,LE002,PO8796734,20240401,20240524,632,1345.92,850621.44,53
ART00924,MAG007,SUP054,LE001,PO5518343,20220306,20220410,1590,174.05,276739.5,35
ART00590,MAG011,SUP030,LE002,PO4300086,20230106,20230126,1833,31.42,57592.86,20
ART00321,MAG015,SUP079,LE002,PO3672531,20241009,20241012,772,29.4,22696.8,3
ART00850,MAG004,SUP045,LE001,PO5259505,20230123,20230215,1037,5.15,5340.55,23
ART00689,MAG005,SUP077,LE001,PO1660458,20221228,20230102,981,399.35,391762.35,5
ART00345,MAG018,SUP013,LE003,PO5124113,20230425,20230507,56,95.26,5334.56,12
ART00793,MAG001,SUP053,LE001,PO1772302,20211007,20211013,1335,734.47,980517.45,6
ART00556,MAG008,SUP041,LE001,PO9696368,20230323,,88,16.76,1474.88,
ART00006,MAG005,SUP034,LE001,PO9757324,20220607,20220713,44,84.38,3712.72,36
ART00424,MAG001,SUP011,LE001,PO3437543,20230401,20230423,202,8.42,1700.84,22
ART00237,MAG010,SUP009,LE002,PO6178660,20240628,20240710,1308,110.22,144167.76,12
ART00152,MAG020,SUP007,LE003,PO5360125,20230508,20230604,1265,48.14,60897.1,27
ART00665,MAG018,SUP024,LE003,PO7987846,20220512,,1213,280.93,340768.09,
ART00191,MAG020,SUP010,LE003,PO9335247,20220730,20220909,1500,665.44,998160,41
ART00830,MAG006,SUP009,LE001,PO2772198,20240716,20240729,1967,3588.51,7058599.17,13
ART00434,MAG006,SUP033,LE001,PO1893287,20231017,20231124,286,24.92,7127.12,38
ART00435,MAG018,SUP023,LE003,PO8378157,20231129,20231209,456,229.36,104588.16,10
ART00164,MAG016,SUP074,LE003,PO9845754,20240803,20240813,1396,20.58,28729.68,10
ART00784,MAG019,SUP080,LE003,PO8863748,20240731,20240903,1444,9.1,13140.4,34
ART00538,MAG011,SUP048,LE002,PO6306591,20240708,20240810,1337,2822.82,3774110.34,33
ART00462,MAG002,SUP047,LE001,PO5983257,20231211,20240130,431,4269.8,1840283.8,50
ART00564,MAG009,SUP077,LE002,PO9941013,20230806,20230825,877,20.02,17557.54,19
ART00282,MAG004,SUP069,LE001,PO4657267,20210615,20210626,1444,4583.6,6618718.4,11
ART00489,MAG004,SUP063,LE001,PO3520014,20240331,20240404,506,70.48,35662.88,4
ART00213,MAG005,SUP073,LE001,PO5131161,20220921,20221013,1799,30.96,55697.04,22
ART00718,MAG006,SUP007,LE001,PO2108658,20210908,20211021,928,769.77,714346.56,43
ART00744,MAG007,SUP048,LE001,PO4775234,20240620,20240817,132,213.65,28201.8,58
ART00336,MAG019,SUP030,LE003,PO9466289,20241027,20241119,269,5009.46,1347544.74,23
ART00967,MAG010,SUP004,LE002,PO5729531,20221119,20221205,659,54.57,35961.63,16
ART00513,MAG015,SUP074,LE002,PO8486776,20221001,,126,17.13,2158.38,
ART00333,MAG014,SUP062,LE002,PO8846533,20210101,20210104,1096,255.01,279490.96,3
ART00930,MAG017,SUP060,LE003,PO7756923,20241111,20241210,1154,620.76,716357.04,29
ART00431,MAG019,SUP037,LE003,PO3634822,20230812,20231003,71,18.75,1331.25,52
ART00169,MAG016,SUP023,LE003,PO6561170,20230921,20231114,1328,332.55,441626.4,54
ART00921,MAG017,SUP025,LE003,PO2156848,20210416,20210501,489,201.13,98352.57,15
ART00845,MAG014,SUP010,LE002,PO3910708,20220819,20220913,511,557.38,284821.18,25
ART00509,MAG008,SUP049,LE001,PO5083921,20220204,20220209,1754,258.79,453917.66,5
ART00974,MAG001,SUP009,LE001,PO8425127,20230206,20230404,1528,174.8,267094.4,57
ART00184,MAG005,SUP076,LE001,PO6361554,20220708,20220808,242,20.94,5067.48,31
ART00144,MAG005,SUP070,LE001,PO8144740,20240301,,392,112.5,44100,
ART00004,MAG003,SUP007,LE001,PO1188287,20220321,20220412,1891,571.36,1080441.76,22
ART00771,MAG007,SUP044,LE001,PO5601682,20220909,20220919,793,19.89,15772.77,10
ART00229,MAG012,SUP046,LE002,PO9261107,20240218,20240323,1437,532.3,764915.1,34
ART00262,MAG008,SUP005,LE001,PO9727934,20240901,20241023,584,1017.87,594436.08,52
ART00644,MAG013,SUP045,LE002,PO1490595,20220705,20220825,1035,8.23,8518.05,51
ART00635,MAG014,SUP039,LE002,PO4428383,20220817,20220904,349,88.74,30970.26,18
ART00347,MAG012,SUP025,LE002,PO7638932,20220602,20220623,1806,83.72,151198.32,21
ART00723,MAG020,SUP024,LE003,PO5897041,20230224,20230228,750,416.59,312442.5,4
ART00319,MAG010,SUP044,LE002,PO9583870,20230501,20230607,171,134.14,22937.94,37
ART00834,MAG005,SUP026,LE001,PO8004561,20210817,,1794,218.97,392832.18,
ART00776,MAG009,SUP036,LE002,PO1161817,20240419,20240607,1327,375.97,498912.19,49
ART00636,MAG015,SUP079,LE002,PO4335161,20220413,20220511,1693,6.18,10462.74,28
ART00960,MAG004,SUP080,LE001,PO3793136,20210430,20210603,889,10.03,8916.67,34
ART00560,MAG007,SUP003,LE001,PO7701089,20220630,20220828,1434,121.6,174374.4,59
ART00995,MAG012,SUP013,LE002,PO9342804,20240611,20240717,1965,148.04,290898.6,36
ART00246,MAG009,SUP061,LE002,PO8212757,20210724,,1765,6.23,10995.95,
ART00937,MAG012,SUP058,LE002,PO3919548,20230216,20230417,1692,58.86,99591.12,60
ART00805,MAG009,SUP047,LE002,PO2232653,20221117,20221208,1723,5998.97,10336225.31,21
ART00715,MAG013,SUP009,LE002,PO3566576,20210720,20210909,1548,187.82,290745.36,51
ART00949,MAG018,SUP028,LE003,PO1791178,20230902,20230914,369,5036.16,1858343.04,12
ART00192,MAG006,SUP040,LE001,PO8047039,20220411,20220527,416,3927.42,1633806.72,46
ART00358,MAG009,SUP057,LE002,PO8292515,20230414,20230426,1862,7,13034,12
ART00351,MAG020,SUP060,LE003,PO6177349,20211206,20220204,1742,34.72,60482.24,60
ART00915,MAG005,SUP053,LE001,PO8588667,20220216,20220310,607,6.89,4182.23,22
ART00467,MAG006,SUP017,LE001,PO6411460,20230608,20230723,773,37.44,28941.12,45
ART00867,MAG015,SUP069,LE002,PO8749779,20240430,20240529,1496,1484.32,2220542.72,29
ART00949,MAG017,SUP040,LE003,PO5629266,20220504,20220623,174,6023.1,1048019.4,50
ART00588,MAG020,SUP022,LE003,PO6108880,20220227,20220310,1062,971.41,1031637.42,11
ART00142,MAG018,SUP047,LE003,PO9332216,20211103,20211112,1042,764.39,796494.38,9
ART00046,MAG010,SUP048,LE002,PO9409158,20210405,20210430,1551,21.95,34044.45,25
ART00372,MAG005,SUP064,LE001,PO2699284,20240112,,654,421.92,275935.68,
ART00304,MAG009,SUP012,LE002,PO3131903,20221028,20221114,685,296.28,202951.8,17
ART00451,MAG003,SUP070,LE001,PO8206412,20211222,20220103,860,99.82,85845.2,12
ART00130,MAG001,SUP022,LE001,PO6333238,20230907,20231015,192,163.11,31317.12,38
ART00224,MAG018,SUP067,LE003,PO7762564,20220203,20220306,1562,15.7,24523.4,31
ART00819,MAG003,SUP054,LE001,PO9567763,20240603,20240701,807,301.11,242995.77,28
ART00989,MAG016,SUP027,LE003,PO4565491,20230714,20230817,153,24.56,3757.68,34
ART00655,MAG005,SUP075,LE001,PO7727243,20240809,20240909,1890,5418.73,10241399.7,31
ART00768,MAG008,SUP013,LE001,PO7130364,20211229,20220111,323,129.27,41754.21,13
ART00149,MAG019,SUP011,LE003,PO6872449,20210208,20210330,296,23,6808,50
ART00595,MAG005,SUP035,LE001,PO8194373,20220810,20220821,178,417.23,74266.94,11
ART00555,MAG018,SUP053,LE003,PO2386303,20220904,20221002,1661,16.46,27340.06,28
ART00006,MAG009,SUP013,LE002,PO6450430,20230608,20230712,14,100.87,1412.18,34
ART00083,MAG020,SUP022,LE003,PO9026423,20221007,20221127,1814,1353.05,2454432.7,51
ART00180,MAG005,SUP079,LE001,PO4313101,20240219,20240328,708,9.34,6612.72,38
ART00606,MAG005,SUP011,LE001,PO9705218,20210909,20211001,369,15.85,5848.65,22
ART00390,MAG017,SUP021,LE003,PO7169885,20230523,20230619,113,31.96,3611.48,27
ART00824,MAG015,SUP033,LE002,PO7075640,20220303,,1231,5.67,6979.77,
ART00027,MAG004,SUP079,LE001,PO6820976,20210805,20210824,1332,19.8,26373.6,19
ART00159,MAG011,SUP047,LE002,PO4250725,20230510,,1183,678.88,803115.04,
ART00153,MAG001,SUP077,LE001,PO6060619,20220613,20220807,1358,30.51,41432.58,55
ART00325,MAG001,SUP055,LE001,PO4235058,20230505,20230616,122,87.24,10643.28,42
