item_code,customer_id,legal_entity,so_number,order_date,delivery_date,quantity,unit_price,total_value,margin_pct
ART00732,CLI086,LE001,SO1507485,23/09/2023,30/09/2023,246,906.4,222974.4,44.97
ART00686,CLI033,LE001,SO1026137,02/07/2024,19/07/2024,103,3625.27,373402.81,49.85
ART00724,CLI023,LE002,SO1233845,15/08/2022,14/09/2022,288,1914.99,551517.12,17.94
ART00756,CLI029,LE003,SO8373615,23/04/2023,,119,534.49,63604.31,32.82
ART00485,CLI099,LE002,SO3772915,04/06/2023,15/07/2023,202,3173.72,641091.44,46.7
ART00242,CLI033,LE001,SO2867774,07/02/2021,18/02/2021,45,2935.96,132118.2,38.54
ART00513,CLI093,LE001,SO9025211,21/05/2021,17/06/2021,369,29.53,10896.57,45.51
ART00438,CLI078,LE003,SO3759430,27/02/2022,05/03/2022,376,161.04,60551.04,40.98
ART00007,CLI033,LE001,SO7512889,01/10/2022,12/10/2022,454,205.1,93115.4,28.58
ART00404,CLI002,LE003,SO8040541,06/04/2024,08/05/2024,221,679.87,150251.27,53.72
ART00806,CLI092,LE003,SO7513374,09/12/2023,10/01/2024,459,329.95,151447.05,22.5
ART00942,CLI076,LE001,SO2443930,16/06/2021,,340,10990.96,3736926.4,48.49
ART00455,CLI026,LE002,SO5107025,06/08/2024,28/08/2024,42,576.49,24212.58,39.99
ART00609,CLI024,LE003,SO7028783,26/03/2023,18/04/2023,309,39.74,12279.66,44.01
ART00368,CLI099,LE002,SO2613484,23/10/2023,07/12/2023,338,2594.84,877055.92,46.53
ART00181,CLI065,LE003,SO2947766,13/06/2023,26/07/2023,356,31.02,11043.12,19.63
ART00534,CLI018,LE003,SO5099090,17/08/2024,30/08/2024,290,54.82,15897.8,56.71
ART00001,CLI060,LE001,SO1156498,25/10/2021,14/11/2021,482,400.18,192886.76,50.15
ART00384,CLI022,LE003,SO4345067,17/08/2022,03/09/2022,437,118.66,51854.42,41.78
ART00394,CLI012,LE001,SO9751173,02/04/2024,18/04/2024,211,246.34,51977.74,26.4
ART00086,CLI038,LE001,SO7636383,28/10/2023,05/12/2023,382,138.98,53090.36,27.95
ART00944,CLI097,LE001,SO4105023,01/10/2024,29/10/2024,189,35.4,6690.6,39.24
ART00748,CLI070,LE001,SO9969804,29/07/2023,06/08/2023,450,22.48,10116,17.93
ART00744,CLI066,LE001,SO5194434,13/09/2022,,258,401.05,103470.9,53.65
ART00500,CLI029,LE003,SO8096457,26/09/2024,28/10/2024,159,335.98,53420.82,37.47
ART00289,CLI042,LE003,SO9712185,09/06/2024,23/06/2024,346,318.56,110221.76,55.25
ART00226,CLI077,LE003,SO3112303,04/11/2024,17/11/2024,385,495.98,190952.3,20.23
ART00097,CLI091,LE002,SO9474839,01/12/2022,06/12/2022,204,2255.4,460101.6,23.46
ART00500,CLI018,LE003,SO4203972,12/03/2024,23/04/2024,104,303.51,31565.04,30.78
ART00908,CLI009,LE003,SO7419761,17/11/2023,08/12/2023,222,317.94,70582.68,47.47
ART00471,CLI037,LE003,SO5819483,12/05/2022,30/05/2022,39,706.47,27552.33,42.45
ART00575,CLI036,LE002,SO2369563,21/10/2022,28/11/2022,122,424.27,51760.94,25.6
ART00701,CLI013,LE001,SO4985845,03/07/2022,03/08/2022,106,140.88,14933.28,29.74
ART00728,CLI028,LE002,SO3985877,01/07/2024,20/07/2024,440,297.87,131062.8,40.26
ART00451,CLI100,LE001,SO4112099,02/07/2022,08/08/2022,297,131.56,39073.32,16.52
ART00023,CLI033,LE001,SO4988596,04/04/2021,10/05/2021,332,1099.11,364904.52,46.61
ART00798,CLI006,LE002,SO7516800,22/11/2022,,317,607.59,192606.03,37.37
ART00400,CLI047,LE001,SO7711315,26/09/2024,28/09/2024,304,21.27,6466.08,50.12
ART00361,CLI040,LE003,SO9392795,25/11/2021,04/01/2022,471,40.55,19099.05,43.33
ART00550,CLI036,LE002,SO1844090,12/07/2022,20/08/2022,276,21.85,6030.6,36.89
ART00756,CLI050,LE003,SO5192403,01/06/2022,11/07/2022,25,487.36,12184,26.33
ART00757,CLI065,LE003,SO4944320,09/12/2021,11/01/2022,213,52,11076,27.62
ART00310,CLI027,LE003,SO4402932,26/11/2022,18/12/2022,458,315.71,144595.18,47.89
ART00799,CLI009,LE003,SO9078069,20/03/2024,29/03/2024,188,1351.9,254157.2,29.34
ART00666,CLI079,LE001,SO9808922,10/04/2022,29/04/2022,421,1177.18,495592.78,12.15
ART00358,CLI098,LE002,SO5307775,04/10/2024,10/11/2024,346,11.9,4117.4,29.24
ART00140,CLI027,LE003,SO4703261,26/01/2022,13/02/2022,62,30.45,1887.9,3.19
ART00524,CLI022,LE003,SO8323123,17/02/2022,20/03/2022,28,44.41,1243.48,33.62
ART00282,CLI065,LE003,SO5481523,01/04/2021,12/04/2021,45,5827.1,262219.5,31.51
ART00680,CLI048,LE001,SO9854230,30/07/2021,,416,857.86,356869.76,50.94
ART00225,CLI059,LE003,SO4751284,13/10/2022,26/10/2022,107,6419.76,686914.32,35.73
ART00766,CLI084,LE002,SO7741088,22/11/2022,29/11/2022,248,388.66,96387.68,50.46
ART00177,CLI087,LE002,SO4973724,26/04/2024,30/05/2024,100,349.66,34966,52.28
ART00882,CLI063,LE001,SO4854911,04/04/2024,03/05/2024,44,153.8,6767.2,50.35
ART00957,CLI047,LE001,SO4691319,24/09/2024,12/10/2024,309,250.35,77358.15,45.88
ART00963,CLI059,LE003,SO3897313,08/06/2024,,290,22.14,6420.6,29.67
ART00732,CLI035,LE003,SO8914488,12/01/2024,26/01/2024,368,716.91,263822.88,30.42
ART00999,CLI098,LE002,SO8702638,01/05/2024,07/05/2024,349,2604.87,909099.63,24.73
ART00790,CLI086,LE001,SO4816593,04/07/2024,29/07/2024,66,18.31,1208.46,46.37
ART00874,CLI060,LE001,SO4568018,04/12/2023,08/01/2024,54,715,38610,36.77
ART00650,CLI037,LE003,SO7738412,30/01/2021,,453,236.08,106944.24,48.67
ART00505,CLI087,LE002,SO6856000,28/11/2023,15/12/2023,377,746.94,281596.38,17.27
ART00850,CLI029,LE003,SO3012737,11/12/2024,21/12/2024,236,7.27,1715.72,34.8
ART00613,CLI047,LE001,SO7888205,05/12/2024,27/12/2024,461,714.67,329462.87,46.26
ART00911,CLI075,LE001,SO7617135,09/10/2022,04/11/2022,25,60.12,1503,25.77
ART00733,CLI008,LE001,SO7910489,01/10/2021,07/11/2021,422,17.74,7486.28,22.44
ART00272,CLI016,LE003,SO6278735,26/10/2021,07/11/2021,246,24.83,6108.18,46.23
ART00107,CLI071,LE002,SO4121020,11/07/2023,04/08/2023,227,218.45,49588.15,44.93
ART00124,CLI039,LE003,SO8045260,25/10/2021,18/11/2021,79,71.87,5677.73,44.83
ART00003,CLI066,LE001,SO6534162,11/05/2023,05/06/2023,491,10445.66,5128819.06,45.84
ART00781,CLI022,LE003,SO7641153,27/09/2021,17/10/2021,1,173.48,173.48,15.67
ART00306,CLI019,LE002,SO5165965,10/06/2021,13/07/2021,133,191.23,25433.59,13.58
ART00867,CLI001,LE002,SO4938865,09/09/2023,25/09/2023,110,1885.73,207430.3,31.06
ART00673,CLI048,LE001,SO4393970,03/12/2022,10/12/2022,45,828.56,37285.2,34.85
ART00020,CLI061,LE003,SO5242564,22/12/2021,04/02/2022,21,2545.42,53453.82,21.43
ART00640,CLI078,LE003,SO2892941,14/10/2021,16/10/2021,228,47.93,10928.04,38.45
ART00173,CLI053,LE003,SO8091401,04/04/2022,18/04/2022,266,20.97,5578.02,14.26
ART00425,CLI032,LE003,SO7082102,02/03/2021,26/03/2021,425,1276.43,542482.75,18.85
ART00046,CLI029,LE003,SO4361017,31/01/2024,09/03/2024,97,36.07,3498.79,26.37
ART00867,CLI005,LE001,SO9580344,26/08/2023,20/09/2023,500,2083.47,1041735,37.6
ART00332,CLI008,LE001,SO7397408,08/02/2021,09/02/2021,448,233.99,104827.52,43.22
ART00203,CLI026,LE002,SO9516167,13/08/2023,,461,6386.28,2944075.08,46.75
ART00804,CLI070,LE001,SO7661734,28/12/2023,09/02/2024,157,643.75,101068.75,24.19
ART00063,CLI045,LE003,SO5888573,18/04/2024,01/05/2024,68,251.66,17112.88,36.93
ART00368,CLI030,LE003,SO8545150,11/01/2024,26/01/2024,53,2350.57,124580.21,40.97
ART00912,CLI085,LE003,SO6035771,04/12/2021,28/12/2021,286,24.29,6946.94,33.35
ART00661,CLI018,LE003,SO4192461,20/12/2024,11/01/2025,307,52.82,16215.74,39.47
ART00142,CLI012,LE001,SO4179271,26/09/2023,04/11/2023,175,1134.41,198521.75,36.94
ART00304,CLI060,LE001,SO2380919,14/08/2023,17/09/2023,336,635.86,213648.96,50.77
ART00021,CLI038,LE001,SO4270378,18/08/2023,,153,236.13,36127.89,54.64
ART00447,CLI059,LE003,SO2690917,13/09/2021,18/10/2021,500,235.66,117830,27.22
ART00996,CLI072,LE001,SO1185479,28/05/2023,12/06/2023,13,286.12,3719.56,51.59
ART00510,CLI015,LE001,SO2640283,27/05/2023,01/06/2023,214,3106.41,664771.74,46.01
ART00738,CLI018,LE003,SO7363632,21/08/2024,14/09/2024,176,230.72,40606.72,39.03
ART00869,CLI043,LE002,SO8746959,07/07/2024,16/07/2024,48,291.76,14004.48,43.82
ART00155,CLI087,LE002,SO4861513,14/03/2023,19/03/2023,79,52.12,4117.48,27.72
ART00790,CLI051,LE002,SO8803583,21/02/2024,12/03/2024,373,20.12,7504.76,51.19
ART00179,CLI040,LE003,SO3299916,14/09/2022,26/10/2022,249,182.15,45355.35,20.32
ART00618,CLI047,LE001,SO5804078,05/08/2024,04/09/2024,379,2078.74,787842.46,47.71
ART00879,CLI013,LE001,SO8344026,17/08/2021,27/08/2021,250,111.42,27855,40.01
ART00039,CLI053,LE003,SO8478559,09/02/2022,17/03/2022,219,625.71,137030.49,24.01
ART00773,CLI100,LE001,SO7977428,24/01/2021,14/02/2021,245,391.42,95897.9,42.25
ART00356,CLI035,LE003,SO3898514,07/10/2024,11/10/2024,82,16.03,1314.46,37.99
ART00148,CLI039,LE003,SO7200394,06/12/2022,13/12/2022,55,552.95,30412.25,42.2
ART00530,CLI092,LE003,SO1883654,08/08/2023,14/09/2023,451,2219.52,1001003.52,19.7
ART00449,CLI072,LE001,SO9963780,24/11/2024,03/12/2024,70,746.42,52249.4,26.46
ART00144,CLI058,LE003,SO1126793,23/06/2023,25/07/2023,199,171.03,34034.97,32.23
ART00978,CLI032,LE003,SO1517566,02/10/2022,05/10/2022,332,118.05,39192.6,41.47
ART00839,CLI066,LE001,SO8830701,03/06/2023,16/07/2023,313,51.41,16091.33,25.66
ART00129,CLI065,LE003,SO5542354,01/12/2024,07/12/2024,152,22.96,3489.92,16.9
ART00948,CLI011,LE003,SO3826017,23/01/2021,01/03/2021,456,843.32,384553.92,48.54
ART00081,CLI031,LE001,SO6983808,09/06/2024,09/07/2024,228,9610.7,2191239.6,18.2
ART00445,CLI092,LE003,SO4984390,22/09/2023,16/10/2023,400,115.49,46196,15.26
ART00652,CLI027,LE003,SO1896735,14/03/2021,16/04/2021,283,626.52,177305.16,28.86
ART00249,CLI091,LE002,SO6886633,10/06/2022,10/07/2022,407,760.99,309722.93,29.46
ART00369,CLI080,LE001,SO5467077,03/04/2023,11/04/2023,104,315.57,32819.28,17.05
ART00370,CLI078,LE003,SO5461838,22/08/2021,05/09/2021,356,227.19,80879.64,36.56
ART00135,CLI090,LE001,SO9005001,29/06/2021,10/08/2021,397,618.6,245584.2,41.4
ART00370,CLI096,LE003,SO9929465,21/03/2022,30/04/2022,7,190.32,1332.24,24.26
ART00320,CLI004,LE001,SO1031213,04/12/2023,30/12/2023,194,33.23,6446.62,28.62
ART00207,CLI018,LE003,SO8051326,09/04/2024,22/04/2024,326,853.52,278247.52,29.18
ART00423,CLI044,LE001,SO2449618,15/06/2023,29/06/2023,218,27,5886,10.07
ART00291,CLI016,LE003,SO6499678,25/06/2023,04/07/2023,349,185.35,64687.15,47.48
ART00984,CLI043,LE002,SO8516984,12/07/2024,26/07/2024,461,5794.73,2671370.53,39.08
ART00189,CLI057,LE002,SO1594971,04/04/2024,11/05/2024,376,238.09,89521.84,33.3
ART00264,CLI054,LE002,SO5856739,24/03/2022,25/03/2022,186,68.07,12661.02,49.96
ART00758,CLI079,LE001,SO2861224,07/11/2022,11/11/2022,26,30.54,794.04,34.84
ART00421,CLI055,LE001,SO5414122,27/12/2021,12/01/2022,428,72.81,31162.68,49.94
ART00233,CLI096,LE003,SO7516304,02/01/2022,,283,588.4,166517.2,38.75
ART00111,CLI069,LE002,SO8293383,14/05/2021,,278,151.42,42094.76,11.97
ART00129,CLI033,LE001,SO2479156,09/12/2021,02/01/2022,169,25.25,4267.25,24.44
ART00132,CLI005,LE001,SO7599077,20/04/2022,02/05/2022,242,939.9,227455.8,48.28
ART00952,CLI037,LE003,SO2589837,27/02/2021,21/03/2021,382,815.4,311482.8,36.08
ART00525,CLI019,LE002,SO6325295,03/06/2024,12/07/2024,350,54.93,19225.5,48.21
ART00069,CLI084,LE002,SO8448958,16/10/2022,27/10/2022,266,434.9,115683.4,23.49
ART00793,CLI049,LE003,SO5969030,12/12/2021,15/01/2022,113,1190.01,134471.13,40.18
ART00314,CLI058,LE003,SO4067604,03/02/2024,06/03/2024,36,3036.28,109306.08,41.52
ART00240,CLI024,LE003,SO7390804,05/11/2021,28/11/2021,213,7310.53,1557142.89,27.03
ART00620,CLI081,LE001,SO5132562,11/11/2023,,455,66.93,30453.15,55.54
ART00403,CLI013,LE001,SO5094439,10/09/2024,01/10/2024,130,340.37,44248.1,40.38
ART00735,CLI037,LE003,SO9978835,22/09/2022,19/10/2022,454,61.68,28002.72,50.7
ART00551,CLI085,LE003,SO6676679,14/07/2021,15/07/2021,23,1123.27,25835.21,51.23
ART00047,CLI038,LE001,SO3329164,20/03/2021,01/05/2021,303,1677.92,508409.76,16.01
ART00623,CLI066,LE001,SO8908334,01/10/2022,07/11/2022,266,856.15,227735.9,6.27
ART00933,CLI074,LE002,SO3898143,03/02/2021,06/03/2021,216,20.18,4358.88,35.63
ART00285,CLI085,LE003,SO3660186,21/06/2022,03/07/2022,88,288.26,25366.88,33.78
ART00944,CLI035,LE003,SO7392535,19/02/2024,14/03/2024,218,43.08,9391.44,50.07
ART00791,CLI092,LE003,SO7920389,08/12/2023,06/01/2024,381,719.88,274274.28,47.5
ART00286,CLI013,LE001,SO3788287,07/08/2021,17/09/2021,349,1195.56,417250.44,41.52
ART00125,CLI027,LE003,SO3913114,10/02/2022,,155,453.62,70311.1,26.17
ART00791,CLI062,LE001,SO9693247,14/09/2024,21/10/2024,187,726,135762,47.94
ART00918,CLI027,LE003,SO6972564,07/04/2022,27/04/2022,337,125.37,42249.69,44.6
ART00484,CLI049,LE003,SO7879912,26/07/2021,29/07/2021,480,305.14,146467.2,30.66
ART00437,CLI087,LE002,SO7886082,27/07/2023,19/08/2023,268,404.41,108381.88,30.88
ART00889,CLI014,LE003,SO2689620,27/07/2024,04/09/2024,361,2257.74,815044.14,34.17
ART00720,CLI078,LE003,SO4392367,25/08/2022,28/08/2022,414,204.18,84530.52,43.82
ART00687,CLI010,LE002,SO7587847,09/11/2021,08/12/2021,477,11.65,5557.05,39.4
ART00577,CLI032,LE003,SO9793107,16/03/2023,,409,76.92,31460.28,55.79
ART00590,CLI004,LE001,SO9309518,08/05/2022,24/05/2022,44,51.99,2287.56,44.26
ART00539,CLI068,LE001,SO3434766,18/07/2024,12/08/2024,264,156.1,41210.4,18.81
ART00881,CLI058,LE003,SO1879091,22/07/2024,04/08/2024,165,54.84,9048.6,39.73
ART00408,CLI078,LE003,SO2204632,16/01/2022,20/01/2022,199,32.29,6425.71,41.5
ART00022,CLI073,LE003,SO3883003,22/04/2024,23/04/2024,230,249.36,57352.8,27.18
ART00414,CLI078,LE003,SO6155405,04/10/2021,20/10/2021,246,3963.91,975121.86,26.76
ART00638,CLI020,LE003,SO3299651,25/10/2021,08/11/2021,261,98.31,25658.91,43.9
ART00384,CLI039,LE003,SO3123945,21/05/2022,22/06/2022,313,112.46,35199.98,38.57
ART00399,CLI011,LE003,SO2032767,21/11/2022,28/11/2022,326,1015.81,331154.06,50.26
ART00309,CLI077,LE003,SO5598879,11/06/2024,24/06/2024,4,5230.69,20922.76,48.18
ART00950,CLI020,LE003,SO8112759,01/05/2021,,459,24.53,11259.27,40.28
ART00261,CLI028,LE002,SO1271811,05/07/2023,18/07/2023,314,32.91,10333.74,26.13
ART00380,CLI005,LE001,SO1136147,04/05/2024,18/05/2024,293,186.74,54714.82,35.84
ART00324,CLI037,LE003,SO8934837,15/07/2021,17/07/2021,376,31.94,12009.44,31.28
ART00374,CLI048,LE001,SO9670780,01/12/2021,12/01/2022,356,85.07,30284.92,34.1
ART00690,CLI098,LE002,SO9718721,21/05/2023,05/07/2023,99,173.05,17131.95,52.48
ART00679,CLI054,LE002,SO6367431,01/10/2022,10/11/2022,189,39.62,7488.18,27.26
ART00668,CLI085,LE003,SO5231538,12/01/2022,,477,40.55,19342.35,55.93
ART00024,CLI057,LE002,SO1033294,01/05/2022,,259,367.55,95195.45,36.46
ART00934,CLI096,LE003,SO9656400,30/11/2021,06/01/2022,478,130.69,62469.82,36.4
ART00930,CLI053,LE003,SO1441222,05/09/2022,12/10/2022,242,821.51,198805.42,32.53
ART00350,CLI012,LE001,SO4525191,30/01/2023,03/03/2023,206,776.55,159969.3,27.61
ART00421,CLI060,LE001,SO6570077,18/11/2022,09/12/2022,486,62.72,30481.92,41.88
ART00412,CLI062,LE001,SO5441450,18/12/2022,13/01/2023,11,82.63,908.93,39.17
ART00777,CLI014,LE003,SO9449823,16/03/2024,24/03/2024,416,767.4,319238.4,31.94
ART00339,CLI056,LE001,SO8749282,19/05/2023,,478,382.47,182820.66,29.24
ART00814,CLI050,LE003,SO1955359,01/09/2021,12/09/2021,217,4.33,939.61,39.95
ART00313,CLI028,LE002,SO3246918,08/12/2024,04/01/2025,269,126.94,34146.86,42.55
ART00113,CLI067,LE003,SO1364011,09/06/2022,23/06/2022,118,605.33,71428.94,37.21
ART00982,CLI022,LE003,SO4172450,08/04/2022,28/04/2022,181,129.97,23524.57,25.58
ART00791,CLI011,LE003,SO7955572,04/04/2024,14/05/2024,158,622.35,98331.3,39.27
ART00453,CLI014,LE003,SO8874721,22/03/2024,02/05/2024,457,8183.15,3739699.55,26.65
ART00810,CLI005,LE001,SO4018510,04/07/2023,29/07/2023,431,34.39,14822.09,35.3
ART00203,CLI041,LE001,SO1037576,16/02/2023,25/03/2023,416,5358.83,2229273.28,36.54
ART00400,CLI085,LE003,SO3806277,16/06/2022,30/07/2022,350,20.57,7199.5,48.42
ART00919,CLI048,LE001,SO3030619,07/08/2022,01/09/2022,254,380.48,96641.92,29.07
ART00626,CLI071,LE002,SO8932249,20/07/2024,31/07/2024,208,72.99,15181.92,35.87
ART00780,CLI076,LE001,SO9519876,28/11/2024,28/12/2024,96,114.97,11037.12,41.97
ART00478,CLI082,LE003,SO5872256,25/04/2022,04/06/2022,99,1085.14,107428.86,48.43
ART00237,CLI049,LE003,SO5046499,19/10/2021,,115,156.62,18011.3,23.76
ART00906,CLI100,LE001,SO3304398,27/06/2022,06/07/2022,66,8391.68,553850.88,48.01
ART00803,CLI033,LE001,SO7365587,14/05/2021,24/05/2021,50,697.56,34878,35.01
ART00958,CLI094,LE003,SO4505626,31/07/2024,11/09/2024,13,615.16,7997.08,28.93
ART00651,CLI017,LE002,SO8314434,29/06/2021,23/07/2021,50,8227.74,411387,37.49
ART00610,CLI060,LE001,SO2115703,15/04/2024,09/05/2024,92,126.53,11640.76,38.43
ART00537,CLI051,LE002,SO8912230,14/05/2024,19/06/2024,364,383.21,139488.44,54.51
ART00328,CLI034,LE003,SO7047368,20/06/2024,,205,37.77,7742.85,39.74
ART00595,CLI020,LE003,SO3247287,05/04/2021,,299,700.32,209395.68,47.16
ART00332,CLI078,LE003,SO5459867,19/03/2023,,352,201.09,70783.68,33.93
ART00875,CLI036,LE002,SO3502733,12/02/2023,19/03/2023,301,2574.58,774948.58,30.26
ART00346,CLI087,LE002,SO3938238,27/12/2024,18/01/2025,157,2684.55,421474.35,27.11
ART00796,CLI036,LE002,SO6651723,24/04/2021,06/05/2021,83,152.88,12689.04,16.44
ART00638,CLI081,LE001,SO9160898,29/08/2023,31/08/2023,397,95.28,37826.16,42.12
ART00827,CLI072,LE001,SO1733869,02/12/2024,16/12/2024,474,5.09,2412.66,38.7
ART00415,CLI040,LE003,SO3922039,02/01/2022,13/02/2022,54,387.45,20922.3,51.63
ART00771,CLI039,LE003,SO1696384,19/04/2021,21/05/2021,189,38.7,7314.3,45.27
ART00158,CLI058,LE003,SO8002886,19/03/2024,03/04/2024,26,14.99,389.74,29.29
ART00896,CLI061,LE003,SO3878261,11/07/2021,29/07/2021,302,83.52,25223.04,26.23
ART00383,CLI062,LE001,SO6740822,05/12/2022,12/12/2022,415,262.48,108929.2,52.12
ART00590,CLI045,LE003,SO5760606,27/10/2023,28/10/2023,486,44.55,21651.3,34.95
ART00233,CLI011,LE003,SO4837053,07/06/2024,14/06/2024,433,547.54,237084.82,34.18
ART00990,CLI063,LE001,SO8957184,29/06/2021,31/07/2021,434,416.93,180947.62,53.79
ART00644,CLI039,LE003,SO4965438,06/09/2021,22/09/2021,96,11.14,1069.44,32.76
ART00577,CLI008,LE001,SO7270443,05/08/2022,12/08/2022,33,57.65,1902.45,41.01
ART00297,CLI033,LE001,SO6107818,10/01/2023,27/01/2023,254,8004.22,2033071.88,18.65
ART00808,CLI003,LE003,SO4293492,24/05/2024,01/06/2024,172,618.2,106330.4,32.98
ART00048,CLI055,LE001,SO6888692,25/12/2024,03/02/2025,431,29.53,12727.43,49.51
ART00429,CLI058,LE003,SO5171752,12/04/2024,24/05/2024,167,7974.11,1331676.37,45.65
ART00624,CLI023,LE002,SO2939777,20/10/2024,10/11/2024,228,2445.7,557619.6,44.82
ART00342,CLI064,LE003,SO7074057,01/07/2021,16/07/2021,42,340.97,14320.74,33.95
ART00440,CLI031,LE001,SO2215577,21/12/2022,27/12/2022,69,1278.66,88227.54,20.12
ART00794,CLI097,LE001,SO2875844,22/05/2024,18/06/2024,259,32.74,8479.66,34.82
ART00502,CLI048,LE001,SO9181350,15/08/2021,25/09/2021,63,534.04,33644.52,47.49
ART00693,CLI022,LE003,SO2610913,10/05/2021,16/05/2021,225,638.87,143745.75,46.15
ART00434,CLI013,LE001,SO3935384,19/08/2024,27/09/2024,76,45.29,3442.04,33.01
ART00587,CLI039,LE003,SO8289859,07/09/2021,05/10/2021,467,116.99,54634.33,11.27
ART00083,CLI046,LE002,SO2691404,19/06/2021,01/08/2021,8,1842.55,14740.4,28.48
ART00854,CLI088,LE001,SO6367581,24/09/2022,26/10/2022,396,884.23,350155.08,33.3
ART00968,CLI054,LE002,SO8017752,02/12/2022,04/01/2023,77,3093.16,238173.32,36.52
ART00768,CLI001,LE002,SO7993466,08/06/2024,22/07/2024,52,284.27,14782.04,45.63
ART00895,CLI040,LE003,SO6948039,11/01/2021,09/02/2021,201,125.11,25147.11,24.19
ART00768,CLI068,LE001,SO9090262,15/12/2022,16/12/2022,218,281,61258,45
ART00087,CLI091,LE002,SO2864321,11/12/2023,22/01/2024,149,138.68,20663.32,20.26
ART00909,CLI030,LE003,SO2039641,10/06/2024,18/07/2024,105,2858.72,300165.6,38.93
ART00903,CLI099,LE002,SO1680575,25/11/2024,05/12/2024,143,34.16,4884.88,49.12
ART00586,CLI082,LE003,SO8862531,01/10/2022,11/11/2022,279,196.41,54798.39,26.56
ART00536,CLI069,LE002,SO6952740,06/06/2021,15/06/2021,163,1193.58,194553.54,20.14
ART00768,CLI005,LE001,SO9058231,29/05/2022,,26,222.44,5783.44,30.52
ART00661,CLI075,LE001,SO9197426,30/12/2022,02/01/2023,146,60.65,8854.9,47.29
ART00065,CLI057,LE002,SO8339694,08/01/2022,18/02/2022,298,4737.35,1411730.3,51.06
ART00842,CLI044,LE001,SO1831713,18/02/2023,08/03/2023,153,366.86,56129.58,14.02
ART00593,CLI029,LE003,SO4883187,27/09/2023,09/11/2023,257,11.73,3014.61,23.27
ART00930,CLI094,LE003,SO2052202,11/03/2023,14/04/2023,415,913.9,379268.5,39.35
ART00542,CLI021,LE003,SO6266571,21/06/2022,18/07/2022,406,59.36,24100.16,45.17
ART00352,CLI010,LE002,SO3777933,27/07/2021,03/09/2021,398,821.9,327116.2,37.96
ART00519,CLI039,LE003,SO2312089,03/09/2021,,495,330.33,163513.35,31.03
ART00170,CLI057,LE002,SO7191919,06/07/2023,08/08/2023,372,5.5,2046,28.91
ART00127,CLI060,LE001,SO4328358,09/12/2022,22/12/2022,183,251.28,45984.24,16.25
ART00367,CLI091,LE002,SO9419473,24/03/2023,08/05/2023,193,1011.29,195178.97,46.9
ART00062,CLI045,LE003,SO5702698,23/05/2024,05/07/2024,377,137.55,51856.35,44.5
ART00012,CLI020,LE003,SO5028963,30/07/2021,,456,250.35,114159.6,35.55
ART00742,CLI080,LE001,SO9439329,09/12/2024,,45,4.54,204.3,22.91
ART00673,CLI073,LE003,SO7736799,04/06/2023,03/07/2023,431,805.11,347002.41,32.95
ART00675,CLI056,LE001,SO3688587,02/01/2023,,17,230.93,3925.81,43.77
ART00345,CLI012,LE001,SO9954668,25/01/2022,11/03/2022,440,181.83,80005.2,49.02
ART00592,CLI025,LE003,SO4336520,26/12/2023,05/01/2024,164,1024.74,168057.36,31.38
ART00569,CLI041,LE001,SO7029543,30/05/2024,13/07/2024,42,492.44,20682.48,39.96
ART00804,CLI049,LE003,SO9548821,27/09/2021,,110,755.08,83058.8,35.37
ART00754,CLI005,LE001,SO5234319,23/11/2022,04/12/2022,91,25.38,2309.58,38.85
ART00867,CLI082,LE003,SO5365332,02/09/2023,30/09/2023,126,2538.29,319824.54,48.78
ART00686,CLI044,LE001,SO8851853,04/05/2023,02/06/2023,335,3897.82,1305769.7,53.36
ART00500,CLI082,LE003,SO1418129,02/09/2023,,331,316.06,104615.86,33.53
ART00096,CLI006,LE002,SO7892594,03/02/2021,,477,56.77,27079.29,43.3
ART00001,CLI049,LE003,SO9523348,24/05/2022,01/06/2022,50,343.36,17168,41.9
ART00631,CLI085,LE003,SO7090393,23/03/2021,,422,1519.49,641224.78,43.03
ART00160,CLI059,LE003,SO8499339,04/08/2023,16/09/2023,454,147.01,66742.54,47.77
ART00637,CLI021,LE003,SO6766636,24/09/2021,18/10/2021,460,232.27,106844.2,30.52
ART00394,CLI067,LE003,SO8608993,04/10/2023,13/11/2023,484,251.49,121721.16,27.91
ART00715,CLI045,LE003,SO1127002,26/08/2023,10/09/2023,270,214.3,57861,16.94
ART00690,CLI093,LE001,SO2999753,27/03/2022,14/04/2022,174,149.56,26023.44,45.02
ART00067,CLI010,LE002,SO2314680,27/12/2024,07/02/2025,2,785.79,1571.58,43.75
ART00628,CLI070,LE001,SO7159236,07/05/2023,01/06/2023,461,23,10603,40.04
ART00346,CLI088,LE001,SO4624105,19/12/2021,16/01/2022,187,2550.47,476937.89,23.28
ART00074,CLI053,LE003,SO9547334,25/07/2022,28/08/2022,478,54.35,25979.3,40.88
ART00537,CLI097,LE001,SO5219034,09/12/2024,,48,313.95,15069.6,44.47
ART00760,CLI088,LE001,SO3735083,23/10/2021,14/11/2021,431,784.51,338123.81,38.34
ART00777,CLI036,LE002,SO6139620,01/11/2021,22/11/2021,384,715.03,274571.52,26.95
ART00349,CLI086,LE001,SO7959475,20/12/2024,01/02/2025,149,387.52,57740.48,39.99
ART00057,CLI084,LE002,SO9844812,11/04/2022,19/05/2022,281,66.11,18576.91,37.85
ART00610,CLI079,LE001,SO1277180,29/10/2023,28/11/2023,318,110.41,35110.38,29.44
